audit_id,line,batch,source,year,district,stage,question,question_nature,module,wrong_statement,error_type,bundle_path,bundle_state,choice_answer_key_state,final_status,recommended_action,support_path
V3-WO-0704,814,2025房山一模选择题补充,2025北京房山高三一模 第4题A,2025,房山,一模,第4题,choice,必修四/矛盾普遍性特殊性,北京经验具有普遍适用性，可为他国环境治理贡献智慧。,普遍性绝对化,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0705,815,2025房山一模选择题补充,2025北京房山高三一模 第4题B,2025,房山,一模,第4题,choice,必修四/联系客观性,依托大气污染治理，建立北京与曼谷的自在事物的联系。,联系类型错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0706,816,2025房山一模选择题补充,2025北京房山高三一模 第4题D,2025,房山,一模,第4题,choice,必修四/实践与认识,从北京经验到曼谷治理体现了实践对认识的基础性作用。,方向错位,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0707,817,2025房山一模选择题补充,2025北京房山高三一模 第5题B,2025,房山,一模,第5题,choice,哲学与文化/文化创作,文化创作立足中华传统文化，满足了青年人的美好生活需求。,立足点错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0708,818,2025房山一模选择题补充,2025北京房山高三一模 第5题C,2025,房山,一模,第5题,choice,哲学与文化/文化产业,发展文化产业要以经济效益为中心。,价值导向错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0709,819,2025房山一模选择题补充,2025北京房山高三一模 第5题D,2025,房山,一模,第5题,choice,哲学与文化/文化交流,中华文化与世界各国文化兼容并蓄。,材料外推；表述过满,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0710,820,2025房山一模选择题补充,2025北京房山高三一模 第6题②,2025,房山,一模,第6题,choice,选必三/换位推理,很多人没有去过古北水镇，能推出去过古北水镇的没有很多人。,特称否定误换位,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0711,821,2025房山一模选择题补充,2025北京房山高三一模 第6题④,2025,房山,一模,第6题,choice,选必三/复合判断,或者去八达岭长城，或者去古北水镇，能同时满足小王和小张的要求。,条件不充分；选言理解错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0712,822,2025房山一模选择题补充,2025北京房山高三一模 第7题A,2025,房山,一模,第7题,choice,选必三/认识历程,将传统秧歌迁移到机器人，达到了思维抽象这一认识的终点。,认识阶段错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0713,823,2025房山一模选择题补充,2025北京房山高三一模 第7题C,2025,房山,一模,第7题,choice,哲学与文化/民族精神,机器人与人共舞演绎社会主义先进文化，体现了中华民族精神的核心。,核心错位；材料外推,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0714,824,2025房山一模选择题补充,2025北京房山高三一模 第7题D,2025,房山,一模,第7题,choice,必修四/矛盾动力,矛盾同一性是推动事物发展的动力。,原理表述错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0715,825,2025房山一模选择题补充,2025北京房山高三一模 第8题①,2025,房山,一模,第8题,choice,必修三/法律援助,庭审代训有利于健全法律援助体系。,制度错位,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0716,826,2025房山一模选择题补充,2025北京房山高三一模 第8题③,2025,房山,一模,第8题,choice,必修三/基层自治,庭审代训旨在创新基层群众自治组织形式。,组织形式错位,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0717,827,2025房山一模选择题补充,2025北京房山高三一模 第9题②,2025,房山,一模,第9题,choice,必修三/依法行政,政府坚持解放思想，依法执政，创新超大城市治理模式。,主体职责错位,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0718,828,2025房山一模选择题补充,2025北京房山高三一模 第9题④,2025,房山,一模,第9题,choice,必修四/实践认识,政府通过热线及时掌握市民诉求的第二手材料。,材料性质错判,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0719,829,2025房山一模选择题补充,2025北京房山高三一模 第10题②,2025,房山,一模,第10题,choice,选必二/著作权,刘某将含该图片的诗歌发布在社交平台，侵犯了李某的发表权。,权利类型错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0720,830,2025房山一模选择题补充,2025北京房山高三一模 第10题④,2025,房山,一模,第10题,choice,选必二/民事责任,李某与刘某发生违约纠纷，刘某应对其没有过错承担举证责任。,法律关系错位,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0721,831,2025房山一模选择题补充,2025北京房山高三一模 第11题①,2025,房山,一模,第11题,choice,选必二/权利行使,高先生对房屋改造是行使处分权，符合自愿原则。,权利边界错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0722,832,2025房山一模选择题补充,2025北京房山高三一模 第11题③,2025,房山,一模,第11题,choice,选必二/纠纷解决,张先生以和为贵选调解，因调解是解决纠纷的优先选择。,材料无据；程序混淆,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0723,833,2025房山一模选择题补充,2025北京房山高三一模 第12题①,2025,房山,一模,第12题,choice,必修二/民营经济,减轻民企税费负担会降低民企融资成本。,传导链错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0724,834,2025房山一模选择题补充,2025北京房山高三一模 第12题③,2025,房山,一模,第12题,choice,必修二/营商环境,构建亲清政商关系、保障民企合法权益，会降低企业经营风险。,结果夸大,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0725,835,2025房山一模选择题补充,2025北京房山高三一模 第13题①,2025,房山,一模,第13题,choice,必修二/收入分配,增加居民收入，提高劳动报酬在再分配中的比重。,分配环节错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0726,836,2025房山一模选择题补充,2025北京房山高三一模 第13题②,2025,房山,一模,第13题,choice,必修二/社会保障,完善社会保障制度，降低城乡居民基础养老金最低标准。,政策方向错误,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0727,837,2025房山一模选择题补充,2025北京房山高三一模 第14题A,2025,房山,一模,第14题,choice,当代国际政治/开放发展,开放中国体现中国在对外关系中正视矛盾分歧、加强协商交流。,材料错抓,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0728,838,2025房山一模选择题补充,2025北京房山高三一模 第14题B,2025,房山,一模,第14题,choice,当代国际政治/周边外交,开放举措说明中国构建同周边国家友好发展格局的步伐更加坚实。,对象错位,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0729,839,2025房山一模选择题补充,2025北京房山高三一模 第14题C,2025,房山,一模,第14题,choice,必修二/对外开放,中国通过对外直接投资为世界经济发展增添新动能。,开放方式错位,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
V3-WO-0730,840,2025房山一模选择题补充,2025北京房山高三一模 第15题②,2025,房山,一模,第15题,choice,必修二/国际收支,出口产品增长说明进出口贸易规模不断扩大，国际收支逐渐达到平衡。,图表外推,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md,found,possible-answer-key,C_verified_choice_source,keep-source,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025房山一模.md
