queue_id,priority,priority_reason,heading,entry_group,question_kind,thin_flags,material_chars,question_chars,why_chars,answer_chars,answer_point_markers,recommended_action,answer_excerpt
T0156,P2,subjective entry has density flags,17. 2024丰台一模 第18题第（1）问（主观题）,legacy,subjective,ANSWER_LT_120_CHARS|SHORT_WITHOUT_POINT_MARKERS,78,55,120,112,0,expand answer landing into concrete exam sentence; add point structure only where the question is subjective,事物是不断发展的。生产力是历史地、阶段性地向前发展的，从蒸汽时代到电气时代到信息时代再到以颠覆性技术为先导的新质生产力——每一个阶段都是对前一阶段的继承与超越；新质生产力作为生产力发展的新阶段、新形态，是符合发展规律的产物。
T0311,P2,subjective entry has density flags,17. 2025丰台二模 第16题第（1）问（主观题）,legacy,subjective,ANSWER_LT_120_CHARS|SHORT_WITHOUT_POINT_MARKERS,50,34,110,112,0,expand answer landing into concrete exam sentence; add point structure only where the question is subjective,材料中“敦煌唐代文献记录印度甘蔗制糖法，粟特商人用波斯银币购四川茶叶，莫高窟日神形象兼具古希腊罗马艺术元素”，体现实践是认识的基础；这说明实践是认识的来源、动力、检验标准和目的，因此可以直接用这一原理说明题中材料的内在逻辑。
T0033,P2,subjective entry has density flags,17. 2025门头沟一模 第21题第（2）问（主观题）,legacy,subjective,ANSWER_LT_120_CHARS|SHORT_WITHOUT_POINT_MARKERS,103,260,120,89,0,expand answer landing into concrete exam sentence; add point structure only where the question is subjective,高质量发展启示之一是要充分发挥意识的能动作用，像门头沟那样自觉谋划产业方向、主动选择发展路径、能动地把对发展规律和首都功能定位的科学认识转化为新质生产力培育和区域转型的具体实践。
T0397,P2,subjective entry has density flags,17. 2026石景山一模 第17题第（1）问（主观题）,legacy,subjective,ANSWER_LT_120_CHARS|SHORT_WITHOUT_POINT_MARKERS,35,33,116,50,0,expand answer landing into concrete exam sentence; add point structure only where the question is subjective,中医秉持人民至上的价值观，将慈怀济世、仁心仁术的道德追求与防病治病的实践目标有机统一，引导诊疗活动。
T0078,P2,subjective entry has density flags,17. 2026顺义一模 第16题（主观题）,legacy,subjective,SHORT_WITHOUT_POINT_MARKERS,97,33,96,140,0,add point structure only where the question is subjective,事物的联系是普遍的。一个人的不良行为通过示范、纵容、仿效与他人行为之间存在内在联系，“破窗”与“更多被打烂的窗户”、个别违规与普遍化扩散在联系中相互影响。防范破窗效应要看到这种普遍联系，对最初的“破窗”及时维修、对个别违规及时纠正，斩断不良行为通过示范效应向更多人扩散的连锁链条。
T0398,P2,subjective entry has density flags,18. 2025延庆一模 第16题（主观题）,legacy,subjective,ANSWER_LT_120_CHARS|SHORT_WITHOUT_POINT_MARKERS,45,35,99,97,0,expand answer landing into concrete exam sentence; add point structure only where the question is subjective,网络文艺适老化不能靠制造冲突、夸张离谱和低俗价值吸引眼球，而要坚持正确价值导向，回应中老年群体真实精神文化需求，塑造积极健康的银发形象，让作品既便于中老年人观看理解，又能弘扬社会主义核心价值观。
T0374,P2,subjective entry has density flags,18. 2026延庆一模 第16题（主观题）,legacy,subjective,SHORT_WITHOUT_POINT_MARKERS,127,38,115,161,0,add point structure only where the question is subjective,人民群众是社会历史的主体，是社会精神财富的创造者，要坚持群众观点和群众路线。赓续城市文脉的根本目的是让人民群众有获得感、归属感、凝聚力——南昌让历史建筑“看得见、摸得着”丰富公众参观体验，上海以红色文化塑造城市精神，惠州以行政区划承载乡愁；只有把人民群众的文化感受和精神需要作为出发点和落脚点，才能让灵魂与高楼真正共生长。
T0312,P2,subjective entry has density flags,19. 2024丰台二模 第20题（主观题）,legacy,subjective,SHORT_WITHOUT_POINT_MARKERS,115,24,180,134,0,add point structure only where the question is subjective,实践是认识的来源、动力、检验标准和最终目的。党在不同历史时期的革命、建设、改革实践中不断深化对发展和安全关系的认识，从最初零散应对到系统化的“统筹发展和安全”方略——这一认识的发展过程是党的实践推动认识深化的具体体现，证明对“统筹发展和安全”的科学认识必须扎根于实践。
T0214,P2,subjective entry has density flags,19. 2025丰台一模 第18题第（3）问（主观题）,legacy,subjective,SHORT_WITHOUT_POINT_MARKERS,76,22,125,163,0,add point structure only where the question is subjective,矛盾就是对立统一，要用一分为二、全面的观点看问题。人工智能不是万能的但缺席AI时代又是万万不能的，AI创造新质生产力的同时也带来替代就业、深度伪造、信息污染等风险——人与AI是对立统一关系；既要看到AI拓展人类能力、提高生产效率的积极一面，又要警惕AI带来的就业、信息和伦理风险，在矛盾的两面中坚持发挥AI优势、抑制AI风险。
T0423,P2,subjective entry has density flags,19. 2025丰台一模 第18题第（3）问（主观题）,legacy,subjective,SHORT_WITHOUT_POINT_MARKERS,49,22,130,155,0,add point structure only where the question is subjective,价值判断与价值选择必须自觉站在最广大人民立场上，把人的利益作为最高价值标准。在处理人与人工智能的关系中，要在尊重AI技术发展客观规律的基础上，为AI划定不可为的伦理与法律底线，消除AI失控的风险，构建可持续治理体系，使AI向善而行、服务于人类社会的整体利益和长远发展，这是处理人与AI关系应坚持的正确价值取向。
T0399,P2,subjective entry has density flags,19. 2025昌平二模 第16题（主观题）,legacy,subjective,ANSWER_LT_120_CHARS|SHORT_WITHOUT_POINT_MARKERS,35,16,93,71,0,expand answer landing into concrete exam sentence; add point structure only where the question is subjective,评价中国书法不仅看技艺，更要看书家是否树立和践行了正确的价值观，正确的价值观引导书家在大是大非面前作出正确选择，使作品具有打动人心的精神力量。
T0157,P2,subjective entry has density flags,19. 2026延庆一模 第20题（主观题）,legacy,subjective,SHORT_WITHOUT_POINT_MARKERS,133,62,111,149,0,add point structure only where the question is subjective,事物是不断变化发展的，发展是前进性的、过程性的运动。社会主义现代化不是一蹴而就的目标，而是一个阶梯式递进、不断发展进步的历史过程——“十五五”承前启后、夯实基础、全面发力，是这一发展过程中的关键阶段；只有用发展的观点看问题，才能在不懈努力、接续奋斗中把每一阶段的任务做扎实，最终实现社会主义现代化。
T0375,P2,subjective entry has density flags,19. 2026顺义一模 第21题（主观题）,legacy,subjective,SHORT_WITHOUT_POINT_MARKERS,80,53,94,152,0,add point structure only where the question is subjective,人民群众是社会历史的主体，是推动社会变革的决定力量；价值判断与价值选择要站在最广大人民立场上。运用“审势、乘势、驭势”的智慧推进中国式现代化，必须依靠人民群众的主动性创造性，把不断增强人民群众获得感、幸福感、安全感作为根本价值取向，把促进全体人民共同富裕、满足人民美好生活需要作为审势乘势驭势的根本落点。
T0062,P2,subjective entry has density flags,2. 2024东城二模 第16题（主观题）,legacy,subjective,ANSWER_LT_120_CHARS|SHORT_WITHOUT_POINT_MARKERS,45,34,109,51,0,expand answer landing into concrete exam sentence; add point structure only where the question is subjective,桑基鱼塘历久未老，是因为它尊重并按人与自然和谐共生的客观规律处理农业生产，所以能跨越千年持续发挥作用。
T0277,P2,subjective entry has density flags,2. 2024朝阳一模 第16题（主观题）,legacy,subjective,SHORT_WITHOUT_POINT_MARKERS,156,35,298,133,0,add point structure only where the question is subjective,接受人民监督与勇于自我革命是辩证统一的；前者从外因角度依靠人民民主和人民监督把外部要求传导到党内，后者从内因角度通过全面从严治党推进党的自身建设；二者既相互区别又相互促进，共同源于党的初心使命、共同坚持人民至上与党的领导，共同保证党永葆先进性纯洁性、跳出历史周期率。
T0174,P2,subjective entry has density flags,2. 2024海淀一模 第16题（主观题）,legacy,subjective,ANSWER_LT_120_CHARS|SHORT_WITHOUT_POINT_MARKERS,36,31,122,78,0,expand answer landing into concrete exam sentence; add point structure only where the question is subjective,中国人之所以对登月有自信，是因为坚持用发展观点看问题，把握中国航天从空间站到载人登月的前进上升趋势，相信登月新征程是中国航天事业不断前进、必然到来的新阶段。
T0356,P2,subjective entry has density flags,2. 2024西城二模 第17题（主观题）,legacy,subjective,SHORT_WITHOUT_POINT_MARKERS,124,61,180,170,0,add point structure only where the question is subjective,我国应当顺应人类社会发展规律——新质生产力是先进生产力的发展要求，必须全面深化改革，形成与之相适应的新型生产关系，扫除束缚新质生产力发展的堵点卡点；同时调整与之相应的经济基础和上层建筑，让先进生产力的发展真正服务于中国式现代化——这是从生产力与生产关系、经济基础与上层建筑相适应的基本规律出发，回答我国作为世界最大发展中国家应当扮演的角色。
