matrix_row_id,suite,year,stage,question,question_type,in_book_value,baodian_node,evidence_level,evidence_class,formal_signal,objective_key_signal,choice_boundary_disclosed,weak_signal,ordinary_reference_signal,broad_angle_or_level_signal,source_pointer_exists,source_artifact,current_status,misplaced_value,need_thickness_value,proof_status,proof_gap_flags,support_excerpt,note_excerpt
M1097,2025海淀期末,2025,期末,Q16,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,矛盾就是对立统一,强细则/PPT评标细则,weak_signal_with_formal_support,true,false,false,true,true,false,true,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025海淀期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\4b22b6c78aaddb3e_2025海淀期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\b960993a71bd93ca_2025北京海淀高三_上_期末政治_教师版.md; current DOCX verified: existing unregistered 2025海淀期末 headings were present before Batch25,KEEP_IN_BODY,否,否,PASS_MACHINE_PROOF_PACK_ROW,,PPT细则第37-40行明列“坚持对立统一的观点”,Batch25登记既有正文并补入缺失挂点；普通参考答案未冒充主观评分细则。
M1098,2025海淀期末,2025,期末,Q16,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,矛盾的普遍性和特殊性,强细则/PPT评标细则,weak_signal_with_formal_support,true,false,false,true,true,false,true,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025海淀期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\4b22b6c78aaddb3e_2025海淀期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\b960993a71bd93ca_2025北京海淀高三_上_期末政治_教师版.md; current DOCX verified: existing unregistered 2025海淀期末 headings were present before Batch25,KEEP_IN_BODY,否,否,PASS_MACHINE_PROOF_PACK_ROW,,PPT细则第37-44行明列“具体问题具体分析/矛盾普遍性和特殊性辩证统一”,Batch25登记既有正文并补入缺失挂点；普通参考答案未冒充主观评分细则。
M1099,2025海淀期末,2025,期末,Q16,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,联系的普遍性 / 联系的观点（总）,强细则/PPT评标细则,weak_signal_with_formal_support,true,false,false,true,true,false,true,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025海淀期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\4b22b6c78aaddb3e_2025海淀期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\b960993a71bd93ca_2025北京海淀高三_上_期末政治_教师版.md; current DOCX verified: existing unregistered 2025海淀期末 headings were present before Batch25,KEEP_IN_BODY,否,否,PASS_MACHINE_PROOF_PACK_ROW,,PPT细则第37-44行明列“坚持联系观点/根据固有联系建立新的联系”,Batch25登记既有正文并补入缺失挂点；普通参考答案未冒充主观评分细则。
M1100,2025海淀期末,2025,期末,Q16,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,辩证否定 / 守正创新,强细则/PPT评标细则,weak_signal_with_formal_support,true,false,false,true,true,false,true,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025海淀期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\4b22b6c78aaddb3e_2025海淀期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\b960993a71bd93ca_2025北京海淀高三_上_期末政治_教师版.md; current DOCX verified: existing unregistered 2025海淀期末 headings were present before Batch25,KEEP_IN_BODY,否,否,PASS_MACHINE_PROOF_PACK_ROW,,PPT细则第37-44行明列“坚持辩证否定，推动创新”,Batch25登记既有正文并补入缺失挂点；普通参考答案未冒充主观评分细则。
M1101,2025海淀期末,2025,期末,Q17(2),必修四哲学正文条目,是：已进入当前DOCX/PDF正文,事物发展是前进性与曲折性的统一,强细则/PPT评标细则,weak_signal_with_formal_support,true,false,false,true,true,false,true,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025海淀期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\4b22b6c78aaddb3e_2025海淀期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\b960993a71bd93ca_2025北京海淀高三_上_期末政治_教师版.md; current DOCX verified: existing unregistered 2025海淀期末 headings were present before Batch25,KEEP_IN_BODY,否,否,PASS_MACHINE_PROOF_PACK_ROW,,PPT细则第73-75、115-119行明列“事物发展是前进性和曲折性的统一”,Batch25登记既有正文并补入缺失挂点；普通参考答案未冒充主观评分细则。
M1102,2025海淀期末,2025,期末,Q17(2),必修四哲学正文条目,是：已进入当前DOCX/PDF正文,人民群众,强细则/PPT评标细则,weak_signal_with_formal_support,true,false,false,true,true,false,true,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025海淀期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\4b22b6c78aaddb3e_2025海淀期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\b960993a71bd93ca_2025北京海淀高三_上_期末政治_教师版.md; current DOCX verified: existing unregistered 2025海淀期末 headings were present before Batch25,KEEP_IN_BODY,否,否,PASS_MACHINE_PROOF_PACK_ROW,,PPT细则第78、125-126行明列“人民群众是社会历史的主体/历史的创造者/精神财富的创造者”,Batch25登记既有正文并补入缺失挂点；普通参考答案未冒充主观评分细则。
M1103,2025海淀期末,2025,期末,Q17(2),必修四哲学正文条目,是：已进入当前DOCX/PDF正文,实践与认识（总）,强细则/PPT评标细则,weak_signal_with_formal_support,true,false,false,true,true,false,true,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025海淀期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\4b22b6c78aaddb3e_2025海淀期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\b960993a71bd93ca_2025北京海淀高三_上_期末政治_教师版.md; current DOCX verified: existing unregistered 2025海淀期末 headings were present before Batch25,KEEP_IN_BODY,否,否,PASS_MACHINE_PROOF_PACK_ROW,,PPT细则第69-95行明列“实践是检验认识真理性的唯一标准/实践是认识发展的动力”,Batch25登记既有正文并补入缺失挂点；普通参考答案未冒充主观评分细则。
M1104,2025海淀期末,2025,期末,Q17(2),必修四哲学正文条目,是：已进入当前DOCX/PDF正文,实践是认识的基础,强细则/PPT评标细则,weak_signal_with_formal_support,true,false,false,true,true,false,true,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025海淀期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\4b22b6c78aaddb3e_2025海淀期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\b960993a71bd93ca_2025北京海淀高三_上_期末政治_教师版.md; current DOCX verified: existing unregistered 2025海淀期末 headings were present before Batch25,KEEP_IN_BODY,否,否,PASS_MACHINE_PROOF_PACK_ROW,,PPT细则第71、94行明列“实践是检验认识真理性的唯一标准/实践是认识发展的动力”,Batch25登记既有正文并补入缺失挂点；普通参考答案未冒充主观评分细则。
M1105,2025海淀期末,2025,期末,Q17(2),必修四哲学正文条目,是：已进入当前DOCX/PDF正文,真理观,强细则/PPT评标细则,weak_signal_with_formal_support,true,false,false,true,true,false,true,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025海淀期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\4b22b6c78aaddb3e_2025海淀期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\b960993a71bd93ca_2025北京海淀高三_上_期末政治_教师版.md; current DOCX verified: existing unregistered 2025海淀期末 headings were present before Batch25,KEEP_IN_BODY,否,否,PASS_MACHINE_PROOF_PACK_ROW,,PPT细则第69-70、91-94行支持追求真理过程；教师版参考答案写“追求真理是一个过程”,Batch25登记既有正文并补入缺失挂点；普通参考答案未冒充主观评分细则。
M1106,2025海淀期末,2025,期末,Q17(2),必修四哲学正文条目,是：已进入当前DOCX/PDF正文,矛盾就是对立统一,强细则/PPT评标细则,weak_signal_with_formal_support,true,false,false,true,true,false,true,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025海淀期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\4b22b6c78aaddb3e_2025海淀期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\b960993a71bd93ca_2025北京海淀高三_上_期末政治_教师版.md; current DOCX verified: existing unregistered 2025海淀期末 headings were present before Batch25,KEEP_IN_BODY,否,否,PASS_MACHINE_PROOF_PACK_ROW,,PPT细则第78-80、129-130行明列“矛盾双方在一定条件下相互转化/矛盾有同一性”,Batch25登记既有正文并补入缺失挂点；普通参考答案未冒充主观评分细则。
M1107,2025海淀期末,2025,期末,Q17(2),必修四哲学正文条目,是：已进入当前DOCX/PDF正文,认识发展原理,强细则/PPT评标细则,weak_signal_with_formal_support,true,false,false,true,true,false,true,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025海淀期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\4b22b6c78aaddb3e_2025海淀期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\b960993a71bd93ca_2025北京海淀高三_上_期末政治_教师版.md; current DOCX verified: existing unregistered 2025海淀期末 headings were present before Batch25,KEEP_IN_BODY,否,否,PASS_MACHINE_PROOF_PACK_ROW,,PPT细则第69-70、91-94行明列“认识有反复性或无限性/追求真理是一个过程”,Batch25登记既有正文并补入缺失挂点；普通参考答案未冒充主观评分细则。
M1108,2025海淀期末,2025,期末,Q17(2),必修四哲学正文条目,是：已进入当前DOCX/PDF正文,量变与质变 / 适度原则,强细则/PPT评标细则,weak_signal_with_formal_support,true,false,false,true,true,false,true,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025海淀期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\4b22b6c78aaddb3e_2025海淀期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\b960993a71bd93ca_2025北京海淀高三_上_期末政治_教师版.md; current DOCX verified: existing unregistered 2025海淀期末 headings were present before Batch25,KEEP_IN_BODY,否,否,PASS_MACHINE_PROOF_PACK_ROW,,PPT细则第69-130行明列“量变是质变的前提和必要准备”,Batch25登记既有正文并补入缺失挂点；普通参考答案未冒充主观评分细则。
M1109,2025海淀期末,2025,期末,Q22,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,主观能动性 / 意识的能动作用,强细则/PPT评标细则,weak_signal_with_formal_support,true,false,false,true,true,false,true,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025海淀期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\4b22b6c78aaddb3e_2025海淀期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\b960993a71bd93ca_2025北京海淀高三_上_期末政治_教师版.md; current DOCX verified: existing unregistered 2025海淀期末 headings were present before Batch25,KEEP_IN_BODY,否,否,PASS_MACHINE_PROOF_PACK_ROW,,PPT细则第520-521行将“主观能动性”列为必修四可选知识,Batch25登记既有正文并补入缺失挂点；普通参考答案未冒充主观评分细则。
M1110,2025海淀期末,2025,期末,Q22,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,人民群众,强细则/PPT评标细则,weak_signal_with_formal_support,true,false,false,true,true,false,true,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025海淀期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\4b22b6c78aaddb3e_2025海淀期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\b960993a71bd93ca_2025北京海淀高三_上_期末政治_教师版.md; current DOCX verified: existing unregistered 2025海淀期末 headings were present before Batch25,KEEP_IN_BODY,否,否,PASS_MACHINE_PROOF_PACK_ROW,,PPT细则第520-521行将“人民主体地位”列为必修四可选知识,Batch25登记既有正文并补入缺失挂点；普通参考答案未冒充主观评分细则。
M1111,2025海淀期末,2025,期末,Q22,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,价值观的导向作用,强细则/PPT评标细则,weak_signal_with_formal_support,true,false,false,true,true,false,true,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025海淀期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\4b22b6c78aaddb3e_2025海淀期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\b960993a71bd93ca_2025北京海淀高三_上_期末政治_教师版.md; current DOCX verified: existing unregistered 2025海淀期末 headings were present before Batch25,KEEP_IN_BODY,否,否,PASS_MACHINE_PROOF_PACK_ROW,,PPT细则第520-521行将“价值观”列为必修四可选知识,Batch25登记既有正文并补入缺失挂点；普通参考答案未冒充主观评分细则。
M1112,2025海淀期末,2025,期末,Q22,必修四哲学正文条目,是：已进入当前DOCX/PDF正文,量变与质变 / 适度原则,强细则/PPT评标细则,weak_signal_with_formal_support,true,false,false,true,true,false,true,C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_suite_bundles\2025各区模拟题__2025各区期末__2025海淀期末.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\4b22b6c78aaddb3e_2025海淀期末细则.md; C:\Users\Administrator\Desktop\beijing_politics_research\data\preprocessed_corpus\gpt_sources\b960993a71bd93ca_2025北京海淀高三_上_期末政治_教师版.md; current DOCX verified: existing unregistered 2025海淀期末 headings were present before Batch25,KEEP_IN_BODY,否,否,PASS_MACHINE_PROOF_PACK_ROW,,PPT细则第520-521行将“质量互变规律”列为必修四可选知识,Batch25登记既有正文并补入缺失挂点；普通参考答案未冒充主观评分细则。
