question_id,suite_id,stable_locator,原始题号,题型,部分归属,知识节点,题型节点,是否有答案,是否有评分细则,是否有讲评,blocked_status,source_final_classification,codex_preliminary_action,codex_reason,excerpt
Q-2025顺义一模-19-1,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q19(1),19(1),主观题,边界,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,excluded_or_boundary_index,control_base_audit_only,"19.法者,所以兴功惧暴也;律者,所以定分止争也;令者,所以令人知事也。 材料一 案例1 高某与刘某为邻居。刘某一家经常在门口堆放杂物及生活垃圾。高某跟刘某沟通过多次, 要求其清除杂物及垃圾,对方均不予理会,饱受困扰的高某曾找过物业、在微信群反映,刘某依旧我行 我素,还在微信群内辱骂高某。高某将刘某诉至法院,经法院调解,刘某向高某表达了歉意,双方握手 言和。 案例2 甲公司从事娱乐、游戏、动漫产业几十年,其品牌已经具有较高知名度和显著性。乙公司 经营范围为动漫游戏、动漫、游艺用品销售等,其将企业名称变更登记为与甲公司相似的名称。甲公司 ===== PAGE 7 ===== 第7页/共18页 认为该名称存在侵权,向市场监督管理局(以下简称市监局)提出《请求企业名称争议裁决》申请,市 监局确认乙公司的名称侵犯甲公司公司合法权益,应予以纠正。乙公司不服市监"
Q-2025顺义一模-19-2,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q19(2),19(2),主观题,边界,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,excluded_or_boundary_index,control_base_audit_only,"19.法者,所以兴功惧暴也;律者,所以定分止争也;令者,所以令人知事也。 材料一 案例1 高某与刘某为邻居。刘某一家经常在门口堆放杂物及生活垃圾。高某跟刘某沟通过多次, 要求其清除杂物及垃圾,对方均不予理会,饱受困扰的高某曾找过物业、在微信群反映,刘某依旧我行 我素,还在微信群内辱骂高某。高某将刘某诉至法院,经法院调解,刘某向高某表达了歉意,双方握手 言和。 案例2 甲公司从事娱乐、游戏、动漫产业几十年,其品牌已经具有较高知名度和显著性。乙公司 经营范围为动漫游戏、动漫、游艺用品销售等,其将企业名称变更登记为与甲公司相似的名称。甲公司 ===== PAGE 7 ===== 第7页/共18页 认为该名称存在侵权,向市场监督管理局(以下简称市监局)提出《请求企业名称争议裁决》申请,市 监局确认乙公司的名称侵犯甲公司公司合法权益,应予以纠正。乙公司不服市监"
Q-2025顺义一模-20,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q20,20,主观题,边界,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,excluded_or_boundary_index,control_base_audit_only,"20.中国式现代化是走和平发展道路的现代化。 近年来,随着共建“一带一路”合作从“大写意”进入“工笔画”阶段,一大批惠民生的“小而 美”项目在共建国家落地生根。中老铁路安居村系列项目提升地区发展水平、“200 口井”项目帮助卢旺 达村民吃上“放心水”、援建买加中国园林项目丰富当地民众精神生活...... “小而美”项目承载着各国民众对美好生活的向往,为促进当地经济社会发展、中外民心相通发挥 了重要作用,让“一带一路”这条幸福路、发展路铺得更宽、更远。“小而美”项目已逐渐成为中国开展 国际发展合作的亮点和名片。 结合材料,运用《当代国际政治与经济》知识,说明“小而美”项目为何成为中国开展国际发展合作的亮点 和名片。"
Q-2025顺义一模-21,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q21,21,主观题,待判,,,missing_or_not_yet_paired,missing_or_not_yet_paired,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"21.天下之本在国,国之本在家。当万家灯火连缀成灿烂星河,一个个“小家”的温度也正标示着民 族与国家的精神刻度。 中华民族自古以来重视家庭、重视亲情。孔门庭训、孟母三迁、岳母刺字等一个个家教故事家喻户 晓,《诫子书》、《了凡四训》、《增广贤文》等一部部家训经典流传久远。尊老爱幼、母慈子孝、遵纪守 法,家和万事兴等中华民族传统家庭美德,铭记在中国人的心灵中,融入中国人的血脉中,成为支撑中华 民族生生不息、薪火相传的重要精神力量。 ===== PAGE 8 ===== 第8页/共18页 中国共产党人不仅继承和弘扬中华民族传统家庭美德,还把党的性质、宗旨有机融入家庭生活之 中,把个人追求、家庭幸福与民族独立、国家富强紧紧联系在一起,中国人历来讲求精忠报国,革命战争 年代母亲教儿打东洋、妻子送郎上战场,社会主义建设时期先大家后小家、为大家舍小家,都体现着向上"
Q-2025顺义一模-1,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q1,1,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"1.A 【详解】1:把百年大党治理好、建设强,需要提高党的长期执政能力,健全全面从严治党体系,以保持 党的先进性和纯洁性,1正确。 2:时刻保持解决大党独有难题的清醒和坚定,才能更好地推进党的建设,治理好、建设好党,2正确。 3:党发挥总揽全局、协调各方的领导核心作用,不直接对社会事务进行具体管理 ,具体管理由政府等 相关部门负责,3错误。 4:在党的建设中,政治建设是统领,而非思想建设统领,4错误。 故本题选A。"
Q-2025顺义一模-2,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q2,2,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"2.C 【详解】1:共建社区微花园在一定程度上能促进人与自然和谐,强调绿色发展,而“解决发展动力问题” 的是创新发展,1错误。 2:材料提到居民积极献言建策、共同参与改造,说明微花园建设需要集思广益、因地制宜,符合社区实 际和居民需求,2正确。 3:微花园扮靓社区环境,为居民生活增添乐趣与温馨,蕴含着民生“大情怀”,彰显实干奋进、善作善成 的治理理念,3正确。 4:共建微花园提升了社区凝聚力和居民归属感,但“建立了完善的居民参与机制”表述过于绝对,目前只 是有居民参与,还未达到完善的程度,4错误。 故本题选C。"
Q-2025顺义一模-3,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q3,3,选择题,思维,想象;逆向思维,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_evidence_pairing_then_body_or_choice,control_base_audit_only,"3.B 【详解】A:共性寓于个性之中,并通过个性表现出来 。应该是冰雪运动的共性文化寓于参赛各国独具个 性的文化之中,A 说法错误。 B:冰雪运动通过赛事竞技、文化活动等搭建跨文化交流桥梁,深化不同国家和地区间理解与合作,助推 共同发展,这体现了多元冰雪文化在交流与交融中赋能不同国家和地区发展 ,B 正确。 C:具体问题具体分析是促进各国文化交流与经济合作的关键,而不是承认矛盾普遍性 ,C 错误。 D:材料中是通过冰雪运动本身的特性来促进文化交流和经济发展,并没有体现运用逆向思维 ,D 排除。 故本题选B。"
Q-2025顺义一模-4,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q4,4,选择题,推理,判断;结论,其他复合推理;联言推理,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,same_type_index_or_boundary,control_base_audit_only,"4.D 【详解】1:实践具有直接现实性,调查结果属于认识范畴,不具有直接现实性,不能直接把观念的东西 ===== PAGE 10 ===== 第10页/共18页 变为现实,1错误。 2:从数据看,2018-2024 年居民互联网使用时间大幅增加,这体现了随着信息技术发展,人们生活方式 改变,反映出生活方式与信息技术的深刻互动,2正确。 3:物质决定意识,客观实际是党和政府制定完善社会民生政策的基础,而非调查结论,调查结论可作为 参考,3错误。 4:价值判断是价值选择的基础,居民对健身、学习等的重视,是基于自身对健康、自我提升等价值判断 基础上做出的价值选择,4正确。 故本题选D。"
Q-2025顺义一模-5,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q5,5,选择题,推理,必要条件;联言,假言推理;周延判断;联言推理,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,same_type_index_or_boundary,control_base_audit_only,"5.B 【详解】原命题“这篇散文不但文笔生动,而且富有哲理”是联言命题,逻辑形式为“A 且B”(A:文笔生 动,B:富有哲理)。其矛盾命题应为“非A 或非B”(即A 和B 不同时成立) A:“文笔不生动且不富有哲理”(非A 且非B),是更极端的否定,并非原命题的矛盾命题 ,A 与题意不 符。 B:“或者文笔不生动,或者不富有哲理”(非A 或非B),与原命题相矛盾 ,B 符合题意。 C:“如果文笔不生动,则富有哲理”(非A→B),逻辑等价于“A 或B”,即“文笔生动或富有哲理”,与原命 题可共存,不矛盾,C 与题意不符。 D:“只有富有哲理才文笔生动”,这里文笔生动(A)的必要条件是富有哲理(B),也就是A→B,不是 “非A 或非B”,即不是原命题的矛盾命题,D 与题意不符。 故本题选B。"
Q-2025顺义一模-6,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q6,6,选择题,推理,判断;联言,三段论;联言推理;周延判断;逻辑三律与概念规则;假言推理;联言推理;周延判断;逻辑三律与概念规则;联言推理;周延判断;逻辑三律与概念规则,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,same_type_index_or_boundary,control_base_audit_only,"6.A 【详解】1:在 “这个政策工具能够改善非银机构总体的流动性环境” 这一判断中,主项就是被断定的对 象 “政策工具” ,1说法正确。 2:“互换便利不是央行直接向市场给钱,而是通过新工具盘活资产,统筹安排股市、债市等不同市场间 的流动性”,是同时对互换便利的不同方面情况进行断定的联言判断,有助于从多方面把握其特点 ,2说 法正确。 3:财政政策是宏观调控政策的大类,而公开市场业务、存款准备金、中央银行贷款等属于货币政策工具 这一层次,是从属于宏观调控政策大类下的货币政策子类,这里不是划分标准不一的问题,而是犯了越级 划分的错误,3说法错误。 4:反对称关系指如果A 对B 有某种关系,则B 对A 一定没有该关系,在 “获得流动性支持” 这个情境 中,中国人民银行向证券、基金、保险公司提供流动性支持,反过来,不能说证券、基金、保险公司向中 国人民银"
Q-2025顺义一模-7,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q7,7,选择题,推理,三段论;中项;判断;前提;周延;大项;小项;概念;结论,三段论;周延判断;三段论;周延判断;逻辑三律与概念规则,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,same_type_index_or_boundary,control_base_audit_only,"7.A 【详解】本题属于逆向选择题。 ===== PAGE 11 ===== 第11页/共18页 A:在 “凡共青团员都是青年,并非所有的青年工人都是共青团员,所以并非所有的青年工人都是青年” 中,大项 “青年” 在前提中不周延(肯定判断谓项不周延 ),在结论中周延(否定判断谓项周延),犯了 “大 项不当扩大” 的逻辑错误,不是 “小项不当扩大” ,A 分析错误,符合题意。 B:“调查报告不是文学作品,这篇文稿不是调查报告,所以这篇文稿不是文学作品”,两个否定前提不能 必然推出结论,B 分析正确,与题意不符。 C:“物质是不灭的,这支钢笔是物质,所以这支钢笔是不灭的” ,前一个 “物质” 是哲学上的物质概念,后 一个 “物质” 是具体的物质形态,出现四个不同概念,犯了 “四概念” 错误 ,C 分析正确,与题意不符。 D:“有些农民是劳动模范,有些农民"
Q-2025顺义一模-8,S-2025顺义一模,033_Desktop_2025模拟题_2025各区一模_2025顺义一模_试卷_试卷.pdf::Q8,8,选择题,待判,,,yes_candidate,yes_candidate,not_found_yet,pending_pairing,pending,needs_module_judgment,control_base_audit_only,"8.C 【详解】1:人大代表的职权是由宪法和法律规定的,此次修法完善了联系制度机制,并没有赋予人大代 表更多职权,1错误。 2:完善拓展和深化相关联系制度机制,能够推动健全代表联络机制,让人大代表更好联系群众、了解民 情民意,进而提升代表履职效能,2正确。 3:在我国,其他国家机关由权力机关产生,对其负责,受其监督,不是相互监督关系,3错误。 4:密切国家机关同人大代表联系、人大代表同人民群众联系,体现了民主集中制原则,人大代表反映群 众意见,有助于其他国家机关改进工作、推进工作,4正确。 故本题选C。"
