rubric_atom_id,question_id,rubric_or_answer_phrase,evidence_type,evidence_level,plain_reward_description,related_material_atom_ids,what_expression_is_rewarded,what_judgment_student_must_make_before_writing,legal_knowledge_or_rule_if_explicit,value_expression_if_explicit,knowledge_material_value_type,can_be_written_without_material,source_locator,uncertainty
R_Q0081_2026_丰台_二模_18_02,Q0081_2026_丰台_二模_18,2.分辨不清过错推定与无过错责任，同样是动物（动物园动物伤人与家庭饲养动物的侵权案件的区分）,marking_rubric,formal,2.分辨不清过错推定与无过错责任，同样是动物（动物园动物伤人与家庭饲养动物的侵权案件的区分）,M_Q0081_2026_丰台_二模_18_02|M_Q0081_2026_丰台_二模_18_06|M_Q0081_2026_丰台_二模_18_09|M_Q0081_2026_丰台_二模_18_11|M_Q0081_2026_丰台_二模_18_12|M_Q0081_2026_丰台_二模_18_17|M_Q0081_2026_丰台_二模_18_19,2.分辨不清过错推定与无过错责任，同样是动物（动物园动物伤人与家庭饲养动物的侵权案件的区分）,判断法律关系/行为性质/责任或程序路径，需回源细化,侵权；责任,,knowledge,uncertain,F0187:slide 29,heuristic_atom_split; verify original rubric line
R_Q0081_2026_丰台_二模_18_03,Q0081_2026_丰台_二模_18,4.模块错误，少部分作答写的哲学模块/政治与法治,marking_rubric,formal,4.模块错误，少部分作答写的哲学模块/政治与法治,M_Q0081_2026_丰台_二模_18_01|M_Q0081_2026_丰台_二模_18_02,4.模块错误，少部分作答写的哲学模块/政治与法治,判断法律关系/行为性质/责任或程序路径，需回源细化,,,uncertain,uncertain,F0187:slide 29,heuristic_atom_split; verify original rubric line
R_Q0081_2026_丰台_二模_18_04,Q0081_2026_丰台_二模_18,1.梳理答案逻辑，培养学生如何理解设问指向，找到材料对应知识逻辑，培养解题策略。 针对学生易出现“背了知识但不会用”的问题，需以案例为范本，引导学生拆解情境中的法律事实，对应教材中的侵权责任、纠纷解决方式等知识点，做到理论与实践相结合。,marking_rubric,formal,1.梳理答案逻辑，培养学生如何理解设问指向，找到材料对应知识逻辑，培养解题策略。 针对学生易出现“背了知识但不会用”的问题，需以案例为范本，引导学生拆解情境中的法律事实，对应教材中的侵权责任、纠纷解决方式等知识点，做到理论与实践相结合。,M_Q0081_2026_丰台_二模_18_02|M_Q0081_2026_丰台_二模_18_06|M_Q0081_2026_丰台_二模_18_09|M_Q0081_2026_丰台_二模_18_11|M_Q0081_2026_丰台_二模_18_12|M_Q0081_2026_丰台_二模_18_17|M_Q0081_2026_丰台_二模_18_19,1.梳理答案逻辑，培养学生如何理解设问指向，找到材料对应知识逻辑，培养解题策略。 针对学生易出现“背了知识但不会用”的问题，需以案例为范本，引导学生拆解情境中的法律事实，对应教材中的侵权责任、纠纷解决方式等知识点，做到理论与实践相结合。,判断法律关系/行为性质/责任或程序路径，需回源细化,侵权；责任,引导,knowledge+material+value,no,F0187:slide 29,heuristic_atom_split; verify original rubric line
R_Q0081_2026_丰台_二模_18_05,Q0081_2026_丰台_二模_18,2.典型案件意义类、辨析类，不同侵权责任的、违约责任的区分，相邻关系、劳动关系等题型的系统训练与梳理，引导学生规范作答，不要所有题型照搬统一模板。,marking_rubric,formal,2.典型案件意义类、辨析类，不同侵权责任的、违约责任的区分，相邻关系、劳动关系等题型的系统训练与梳理，引导学生规范作答，不要所有题型照搬统一模板。,M_Q0081_2026_丰台_二模_18_02|M_Q0081_2026_丰台_二模_18_06|M_Q0081_2026_丰台_二模_18_09|M_Q0081_2026_丰台_二模_18_11|M_Q0081_2026_丰台_二模_18_12|M_Q0081_2026_丰台_二模_18_17|M_Q0081_2026_丰台_二模_18_19,2.典型案件意义类、辨析类，不同侵权责任的、违约责任的区分，相邻关系、劳动关系等题型的系统训练与梳理，引导学生规范作答，不要所有题型照搬统一模板。,判断法律关系/行为性质/责任或程序路径，需回源细化,侵权；违约；责任；相邻关系,引导；规范,knowledge+value,uncertain,F0187:slide 29,heuristic_atom_split; verify original rubric line
R_Q0081_2026_丰台_二模_18_06,Q0081_2026_丰台_二模_18,（2）一纸司法建议，既为当下划定了红线，防止技术滥用，又为未来创新发展预留了空间。 运用《法律与生活》知识，谈谈你对这句话的理解。 五、复练试题 [slide 36] 参考答案: 这句话体现了法律在技术创新与社会秩序之间的平衡作用。司法建议通过明确AI技术应用的法律边界，既规范了当前的技术行为，防止技术滥用，又为技术的未来创新发展提供了合法的空间。通过划定“红线”，如要求企业安装“版权雷达”和“数字巡警”，对侵权行为进行实时监测，保护了创作者的合法权益，维护了社会公共利益；通过“安全体检”等措施，为技术创新提供了合法路径，体现了对公平原则、诚信原则、守法和公序良俗原则的贯彻。司法建议不仅解决了当前的侵权问题，还为未来创新发展预留空间，展现了法律在规范与保护之间的智慧平衡。 [slide 37] 赏花经济撬动的 是“场景消费”的乘数效应 赏花经济激活的 是“接二连三”的融合效应 赏花经济印证的 是“绿水青山”的价值转化 为什么要发展“赏花经济”？ 一、试题分析 [slide 38],marking_rubric,formal,（2）一纸司法建议，既为当下划定了红线，防止技术滥用，又为未来创新发展预留了空间。 运用《法律与生活》知识，谈谈你对这句话的理解。 五、复练试题 [slide 36] 参考答案: 这句话体现了法律在技术创新与社会秩序之间的平衡作用。司法建议通过明确AI技术应用的法律边界，既规范了当前的技术行为，防止技术滥用，又为技术的未来创新发展提供了合法的空间。通过划定“红线”，如要求企业安装“版权雷达”和“数字巡警”，对侵权行为进行实时监测，保护了创作者的合法权益，维护了社会公共利益；通过“安全体检”等措施，为技术创新提供了合法路径，体现了对公平原则、诚信原则、守法和公序良俗原则的贯彻。司法建议不仅解决了当前的侵权问题，还为未来创新发展预留空间，展现了法律在规范与保护之间的智慧平衡。 [slide 37] 赏花经济撬动的 是“场景消费”的乘数效应 赏花经济激活的 是“接二连三”的融合效应 赏花经济印证的 是“绿水青山”的价值转化 为什么要发展“赏花经济”？ 一、试题分析 [slide 38],M_Q0081_2026_丰台_二模_18_02|M_Q0081_2026_丰台_二模_18_06|M_Q0081_2026_丰台_二模_18_09|M_Q0081_2026_丰台_二模_18_11|M_Q0081_2026_丰台_二模_18_12|M_Q0081_2026_丰台_二模_18_14|M_Q0081_2026_丰台_二模_18_16|M_Q0081_2026_丰台_二模_18_17|M_Q0081_2026_丰台_二模_18_19,（2）一纸司法建议，既为当下划定了红线，防止技术滥用，又为未来创新发展预留了空间。 运用《法律与生活》知识，谈谈你对这句话的理解。 五、复练试题 [slide 36] 参考答案: 这句话体现了法律在技术创新与社会秩序之间的平衡作用。司法建议通过明确AI技术应用的法律边界，既规范了当前的技术行为，防止技术滥用，又为技术的未来创新发展提供了合法的空间。通过划定“红线”，如要求企业安装“版权雷达”和“数字巡警”，对侵权行为进行实时监测，保护了创作者的合法权益，维护了社会公共利益；通过“安全体检”等措施，为技术创新提供了合法路径，体现了对公平原则、诚信原则、守法和公序良俗原则的贯彻。司法建议不仅解决了当前的侵权问题，还为未来创新发展预留空间，展现了法律在规范与保护之间的智慧平衡。 [slide 37] 赏花经济撬动的 是“场景消费”的乘数效应 赏花经济激活的 是“接二连三”的融合效应 赏花经济印证的 是“绿水青山”的价值转化 为什么要发展“赏花经济”？ 一、试题分析 [slide 38],判断法律关系/行为性质/责任或程序路径，需回源细化,法律与生活；侵权；版权；司法建议,维护；规范；公平；秩序,knowledge+value,uncertain,F0187:slide 29,heuristic_atom_split; verify original rubric line
R_Q0083_2026_丰台_期中_19_01,Q0083_2026_丰台_期中_19,1.审题方面，本题需要学生回应两个问题，部分学生忽视“有利条件”这一问题， 没有概括和总结；,evaluation_standard,formal,1.审题方面，本题需要学生回应两个问题，部分学生忽视“有利条件”这一问题， 没有概括和总结；,M_Q0083_2026_丰台_期中_19_01|M_Q0083_2026_丰台_期中_19_02,1.审题方面，本题需要学生回应两个问题，部分学生忽视“有利条件”这一问题， 没有概括和总结；,判断法律关系/行为性质/责任或程序路径，需回源细化,,,uncertain,uncertain,F0207:page 33 | F0388:page 33,heuristic_atom_split; verify original rubric line
R_Q0083_2026_丰台_期中_19_02,Q0083_2026_丰台_期中_19,2.获取信息能力方面，部分同学获取材料关键信息的能力有待提高，无法结合分 段材料提取出关键信息组织答案；,evaluation_standard,formal,2.获取信息能力方面，部分同学获取材料关键信息的能力有待提高，无法结合分 段材料提取出关键信息组织答案；,M_Q0083_2026_丰台_期中_19_01|M_Q0083_2026_丰台_期中_19_02,2.获取信息能力方面，部分同学获取材料关键信息的能力有待提高，无法结合分 段材料提取出关键信息组织答案；,判断法律关系/行为性质/责任或程序路径，需回源细化,,,material,no,F0207:page 33 | F0388:page 33,heuristic_atom_split; verify original rubric line
R_Q0083_2026_丰台_期中_19_03,Q0083_2026_丰台_期中_19,3.学科语言运用方面，部分学生直抄材料或者无学科用语转化，无法精准对标五 经济术语；,evaluation_standard,formal,3.学科语言运用方面，部分学生直抄材料或者无学科用语转化，无法精准对标五 经济术语；,M_Q0083_2026_丰台_期中_19_01|M_Q0083_2026_丰台_期中_19_02,3.学科语言运用方面，部分学生直抄材料或者无学科用语转化，无法精准对标五 经济术语；,判断法律关系/行为性质/责任或程序路径，需回源细化,,,material,no,F0207:page 33 | F0388:page 33,heuristic_atom_split; verify original rubric line
R_Q0083_2026_丰台_期中_19_04,Q0083_2026_丰台_期中_19,5.综合素养能力方面，学生在本题中未上升到“市场和政府”结合的层次上，因 而出现高分段失分现象。 [page 40],evaluation_standard,formal,5.综合素养能力方面，学生在本题中未上升到“市场和政府”结合的层次上，因 而出现高分段失分现象。 [page 40],M_Q0083_2026_丰台_期中_19_01|M_Q0083_2026_丰台_期中_19_02,5.综合素养能力方面，学生在本题中未上升到“市场和政府”结合的层次上，因 而出现高分段失分现象。 [page 40],判断法律关系/行为性质/责任或程序路径，需回源细化,,,uncertain,uncertain,F0207:page 33 | F0388:page 33,heuristic_atom_split; verify original rubric line
R_Q0083_2026_丰台_期中_19_05,Q0083_2026_丰台_期中_19,1.部分空白卷，体现学生在选必3的问题作答上存在回避心理，可能掌握不足。,evaluation_standard,formal,1.部分空白卷，体现学生在选必3的问题作答上存在回避心理，可能掌握不足。,M_Q0083_2026_丰台_期中_19_01|M_Q0083_2026_丰台_期中_19_02,1.部分空白卷，体现学生在选必3的问题作答上存在回避心理，可能掌握不足。,判断法律关系/行为性质/责任或程序路径，需回源细化,,,uncertain,uncertain,F0207:page 33 | F0388:page 33,heuristic_atom_split; verify original rubric line
R_Q0083_2026_丰台_期中_19_06,Q0083_2026_丰台_期中_19,3.仅从科学思维特点作答，对知识把握不准确（不知道科学思维的含义、不理解 科学思维不是与逻辑思维、辩证思维、创新思维并列，而是对实践中遵循逻辑思 维要求，运用辩证思维方法，创新性解决问题的思维方式的统称。）所以对材料 及问题指向的分析存在欠缺。 另外，写逆向思维的较多，但论述不充分，分析不能指向反向思考或者反转。,evaluation_standard,formal,3.仅从科学思维特点作答，对知识把握不准确（不知道科学思维的含义、不理解 科学思维不是与逻辑思维、辩证思维、创新思维并列，而是对实践中遵循逻辑思 维要求，运用辩证思维方法，创新性解决问题的思维方式的统称。）所以对材料 及问题指向的分析存在欠缺。 另外，写逆向思维的较多，但论述不充分，分析不能指向反向思考或者反转。,M_Q0083_2026_丰台_期中_19_01|M_Q0083_2026_丰台_期中_19_02,3.仅从科学思维特点作答，对知识把握不准确（不知道科学思维的含义、不理解 科学思维不是与逻辑思维、辩证思维、创新思维并列，而是对实践中遵循逻辑思 维要求，运用辩证思维方法，创新性解决问题的思维方式的统称。）所以对材料 及问题指向的分析存在欠缺。 另外，写逆向思维的较多，但论述不充分，分析不能指向反向思考或者反转。,判断法律关系/行为性质/责任或程序路径，需回源细化,,,material,no,F0207:page 33 | F0388:page 33,heuristic_atom_split; verify original rubric line
