module,subsection,core_point,ordinal,source_label,title_tail,card_id,evidence_status,paper_found,rubric_found,card_path,什么时候写,设问,得分层次,卷面句,同题组,prompt_check,score_check,surface_check,qa_flags
中国,政策,坚持总体国家安全观，统筹发展与安全，以新安全格局保障新发展格局,2,2024朝阳一模Q21,,2024_朝阳_一模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_一模_Q21.md,细则强调我国发展的外部环境日趋严峻、风险挑战增多，推动中国经济开新局需要把发展优势与安全风险统筹起来。,结合上述资料，在分析我国当前经济形势的基础上，运用《当代国际政治与经济》知识，谈谈如何推动中国经济在变局中开新局。,,面对外部环境日趋严峻、风险挑战增多，中国应坚持总体国家安全观，统筹发展与安全，以新安全格局保障新发展格局。,,PARTIAL,EMPTY,NO_MATCH,
中国,政策,新中国外交始终服务国家性质并坚持党对外交统一集中领导,1,2025海淀期中Q21(2),,2025_海淀_期中_Q21_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_海淀_期中_Q21_2.md,设问分析外交“不变”，题面虽按历史阶段呈现外交内容变化，但外交服务的国家性质不变。,结合材料，运用《当代国际政治与经济》知识，分析新中国外交的“变”与“不变”。,,新中国外交始终服务于我国人民民主专政的国家性质。,,EXACT,EMPTY,EXACT,
中国,【使用标注】 当前 5 个题例均按“政策层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题同时进入下一条“五项原则”核心点；题号后标注〔本题只写政策层〕，表示本题只计政策层、不计五项原则层。,中国坚持独立自主的和平外交政策,1,2025海淀期中Q21(2),〔本题可同时联系外交政策层与准则层〕,2025_海淀_期中_Q21_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_海淀_期中_Q21_2.md,设问分析新中国外交的“不变”，题面呈现阶段变化但外交政策底色未变，要从独立自主的和平外交政策总框架说明连续性。,结合材料，运用《当代国际政治与经济》知识，分析新中国外交的“变”与“不变”。,,新中国始终坚持独立自主的和平外交政策，坚持独立自主的基本立场，维护我国主权、安全和发展利益，同时为世界和平与发展贡献力量。,,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 5 个题例均按“政策层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题同时进入下一条“五项原则”核心点；题号后标注〔本题只写政策层〕，表示本题只计政策层、不计五项原则层。,中国坚持独立自主的和平外交政策,2,2025顺义一模Q20,〔本题只写政策层〕,2025_顺义_一模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_顺义_一模_Q20.md,“小而美”项目依托共建“一带一路”开展，聚焦共建国家民生需求，体现中国尊重对方自主选择、不附加政治条件的和平发展道路。,结合材料，运用《当代国际政治与经济》知识，说明“小而美”项目为何成为中国开展国际发展合作的亮点和名片。,,中国坚持独立自主和平外交政策，通过“小而美”项目尊重共建国家需求、促进民生改善，使国际发展合作成为和平发展道路的具体实践。,,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 5 个题例均按“政策层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题同时进入下一条“五项原则”核心点；题号后标注〔本题只写政策层〕，表示本题只计政策层、不计五项原则层。,中国坚持独立自主的和平外交政策,3,2026顺义二模Q20,〔本题只写政策层〕,2026_顺义_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_顺义_二模_Q20.md,作答要求把“独立自主的外交政策”列为可写角度，材料又把中国式现代化定位为走和平发展道路、造福中国也促进世界现代化。,结合材料，运用《当代国际政治与经济》知识，谈谈对“今天的中国，明天的世界”的理解。,8分；可从共商共建共享、新型国际关系、独立自主的外交政策、世界经济发展的重要推动者、中国智慧的生动实践、让经济全球化更有活力等角度作答，按等级描述给分。,中国坚持独立自主的和平外交政策，以和平发展道路推进中国式现代化，既维护自身发展，也为世界和平与共同发展贡献力量。,（本题8分）,EXACT,PARTIAL,NO_MATCH,
中国,【使用标注】 当前 5 个题例均按“政策层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题同时进入下一条“五项原则”核心点；题号后标注〔本题只写政策层〕，表示本题只计政策层、不计五项原则层。,中国坚持独立自主的和平外交政策,4,2025朝阳期末Q21,〔本题可同时联系外交政策层与准则层〕,2025_朝阳_期末_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_朝阳_期末_Q21.md,题目把世界动荡冲突、单边霸凌、脱钩断链和意识形态分歧作为外部风险，说明中国式现代化的外部环境首先要建立在独立自主外交政策基础上。,结合材料，运用《当代国际政治与经济》知识，说明如何通过开展中国特色大国外交为推进中国式现代化营造良好外部环境。,,中国坚定奉行独立自主的和平外交政策，维护我国主权、安全和发展利益，为推进中国式现代化营造和平稳定的国际环境。,,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,和平共处五项原则是我国对外关系基本准则,1,2025海淀期中Q21(2),〔本题可同时联系外交政策层与准则层〕,2025_海淀_期中_Q21_2,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_海淀_期中_Q21_2.md,设问分析新中国外交“不变”，作答要求同时要求写出外交政策基本准则，必须把和平共处五项原则单独落点。,结合材料，运用《当代国际政治与经济》知识，分析新中国外交的“变”与“不变”。,,中国把和平共处五项原则作为对外关系基本准则，尊重各国主权和发展道路，在平等互利基础上发展对外关系。,,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,坚持独立自主、自力更生，增强发展主动权,1,2024朝阳一模Q21,,2024_朝阳_一模_Q21,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2024_朝阳_一模_Q21.md,细则强调面对外部风险挑战，推动中国经济开新局必须坚持独立自主、增强自主创新能力，把关键核心技术和发展主动权掌握在自己手中。,结合上述资料，在分析我国当前经济形势的基础上，运用《当代国际政治与经济》知识，谈谈如何推动中国经济在变局中开新局。,,面对外部风险挑战，中国应坚持独立自主，增强自主创新能力，实现关键核心技术自主可控，把发展主动权牢牢掌握在自己手中。,,PARTIAL,EMPTY,PARTIAL,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,贡献中国智慧、中国方案、中国力量,1,2026通州期末Q20,,2026_通州_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_通州_期末_Q20.md,设问中的“彰显担当”指向中国在全球治理中的责任和贡献，题面四大全球倡议为动荡世界注入稳定性和确定性，触发中国智慧、中国方案和大国担当。,结合材料，运用《当代国际政治与经济》知识，谈谈你对“全球治理倡议正逢其时、指引方向彰显担当”的理解。,六层：1.共商共建共享全球治理观；2.时代主题、经济全球化、顺应各国人民愿望等；3.符合《联合国宪章》；4.推动构建国际新秩序、倡导国际关系民主化、践行多边主义、坚持正确义利观、兼顾利益等任意一点给1分、共2分；5.人类命运共同体；6.贡献中国智慧、中国方案、勇于大国担当。,中国提出全球治理倡议，为应对世界变局和治理赤字贡献中国智慧、中国方案，体现勇于大国担当。,（本题8分）,EXACT,PARTIAL,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,贡献中国智慧、中国方案、中国力量,2,2025东城二模Q20,同球共济小论文,2025_东城_二模_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2025_东城_二模_Q20.md,题面给出中国在地区和平、气候治理、人工智能治理中的具体行动；小论文行动层要把这些行动统合为中国智慧和中国方案的提供。,结合材料，运用《当代国际政治与经济》知识，写一篇小论文。,,中国以分享发展经验、劝和促谈和气候、人工智能治理倡议等行动，为解决全球共同问题贡献中国智慧和中国方案。,（本题8分）,EXACT,EMPTY,NO_MATCH,
中国,【使用标注】 当前 3 个题例均按“准则层”计数；题号后标注〔本题可同时联系外交政策层与准则层〕，表示该题与上一条政策层同题同判；题号后标注〔本题只写准则层〕，表示本题只计五项原则层、不计政策层。未在本条出现的政策层题例只判政策，不计入五项原则次数。,贡献中国智慧、中国方案、中国力量,3,2026西城期末Q20,——参与全球气候治理中的中国实践,2026_西城_期末_Q20,RAW_CARD_READY,YES,YES,/Users/wanglifei/GaokaoPolitics/beijing-politics-sync/reports/选必一_哲学宝典式重建_2026-05-16/27_from_zero_source_locked_rebuild_20260531/02_source_cards/raw_cards/2026_西城_期末_Q20.md,"中国通过全国碳市场、气候适应战略和持续更新NDC，把国内实践转化为可向其他国家输出的治理经验，构成""中国方案""的实际内容；""中国实践""必须从国内做法上升到为全球治理贡献方案。",结合材料，运用《当代国际政治与经济》知识，阐释参与全球气候治理中的中国实践。,8分；中国实践是什么2分，为什么参与该实践3分，实践效果3分。,中国通过构建全国碳市场、完善碳交易机制和推进气候适应行动，为全球气候治理提供可借鉴的中国方案。,（本题8分）,NO_MATCH,NO_MATCH,NO_MATCH,PROMPT_NOT_IN_CARD;SCORE_TEXT_NOT_IN_CARD
