audit_id,source,norm_year,norm_district,norm_stage,norm_question,question_nature,evidence_grade_initial,covered_by_latest_docx,section,material,trigger,logic,bundle_path,norm_key
V3-FW-0314,2025北京顺义高三一模 第2题,2025,顺义,一模,2,choice,C,False,本轮选择题进展（2025顺义一模三线闭环）,居民积极献言建策、共同参与社区微花园改造，微花园既贴近社区实际，又契合居民期待。,一切从实际出发 / 具体问题具体分析 / 群众观点,正确项同时强调“集思广益”和“因地制宜”，说明社区治理不能套用统一模板，而要从小区空间、居民需求和实际条件出发。居民参与不是点缀，而是材料中治理方案形成和落地的关键来源，因此触发具体问题具体分析和群众观点。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025顺义一模.md,2025|顺义|一模|2
V3-FW-0315,2025北京顺义高三一模 第3题,2025,顺义,一模,3,choice,C,False,本轮选择题进展（2025顺义一模三线闭环）,亚冬会通过赛事竞技、文化活动、冰雪文化传播与共享，搭建跨文化交流桥梁，深化不同国家和地区间理解与合作。,联系观点 / 文化交流互鉴 / 共同发展,正确项不是孤立谈体育竞技，而是把体育赛事、文化传播、国家间理解合作和共同发展放进同一关系链。冰雪运动成为文化交流和经济社会合作的连接点，说明材料稳定触发联系观点和文化交流互鉴。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025顺义一模.md,2025|顺义|一模|3
V3-FW-0316,2025北京顺义高三一模 第4题,2025,顺义,一模,4,choice,C,True,本轮选择题进展（2025顺义一模三线闭环）,时间利用调查显示，居民互联网使用时间大幅增加，健身、学习等活动受到更多重视。,价值判断与价值选择 / 社会生活与技术互动,正确项一方面看到生活方式与信息技术的互动，另一方面把健身、学习选择落到价值判断基础上。材料不是单纯列数字，而是通过时间分配变化呈现居民对健康、学习、信息生活价值的判断与取舍，因此可触发价值判断与价值选择。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025顺义一模.md,2025|顺义|一模|4
V3-FW-0317,2025北京顺义高三一模 第12题,2025,顺义,一模,12,choice,C,False,本轮选择题进展（2025顺义一模三线闭环）,传感器深入农田、实时监测土壤，让农民根据数据对土壤健康状况精准判断，并指导农业种植。,一切从实际出发 / 具体问题具体分析 / 实践与认识,正确项强调数据要素与农业融合、因地制宜发展农业新质生产力。传感器把土壤实际转化为可认识的数据，农民再据此调整种植，形成“实践取得数据—认识土壤状况—指导农业实践”的链条，因此触发从实际出发和实践认识关系。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025顺义一模.md,2025|顺义|一模|12
V3-FW-0319,2025北京顺义高三一模 第16题,2025,顺义,一模,16,subjective,A,True,本轮选择题进展（2025顺义一模三线闭环）,3D建模、动态水墨、粒子特效等技术手段，让传统文化以符合当代审美的方式“活起来”。,发展观点 / 发展的普遍性,评分细则把发展的普遍性列为哲学角度。材料强调“古老的”可以成为“新生的”，说明优秀传统文化不是静止停留在原有形态中，而会随着技术条件、审美需求和社会实践发展获得新的生命力。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025顺义一模.md,2025|顺义|一模|16
V3-FW-0320,2025北京顺义高三一模 第16题,2025,顺义,一模,16,subjective,A,True,本轮选择题进展（2025顺义一模三线闭环）,“古老的”中华优秀传统文化各具特色，面对不同文化资源和不同受众需求，需要找到新的表达方式。,矛盾特殊性 / 具体问题具体分析,评分细则把“各具特色”和满足人民多样化、多层次、多方面精神文化需求相连。不同传统文化资源有不同内核、形态和受众，不能用同一种改编公式处理，因此必须具体分析其特点与当代需求。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025顺义一模.md,2025|顺义|一模|16
V3-FW-0321,2025北京顺义高三一模 第16题,2025,顺义,一模,16,subjective,A,True,本轮选择题进展（2025顺义一模三线闭环）,从“剔骨还父”的悲情英雄到“我命由我不由天”的叛逆少年，作品把传统精神转化为更契合当代青年心理的价值表达。,价值观导向 / 价值判断与价值选择,评分细则允许从价值观角度作答。角色改写并不是随意迎合，而是在传统忠孝叙事与当代自我认知之间作价值选择，使作品能够引导青年理解自我、命运和责任，因此触发价值观导向。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025顺义一模.md,2025|顺义|一模|16
V3-FW-0323,2025北京丰台高三一模 第2题,2025,丰台,一模,2,choice,C,True,本轮选择题进展（2025丰台一模哲学闭环筛定）,中国书法讲究“虚实相生”，墨色浓淡相宜，字间疏密错落，在黑白交错中展现气韵流转。,矛盾就是对立统一,材料没有把书法之美落到某一单边要素，而是通过“虚与实”“浓与淡”“疏与密”的互相依存、互相制约呈现艺术生命力。正确项直接指向“对立统一成就书法之美”，因此可稳定归入矛盾就是对立统一。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025丰台一模.md,2025|丰台|一模|2
V3-FW-0324,2025北京丰台高三一模 第4题,2025,丰台,一模,4,choice,C,True,本轮选择题进展（2025丰台一模哲学闭环筛定）,再生水厂把地下生产车间、屋顶人工湿地、雨洪蓄滞和景观公园统筹设计，实现生态景观与基础设施融合。,尊重客观规律与发挥主观能动性；联系的客观性,材料既写到再生水、雨洪蓄滞、屋顶荷载等客观工程和生态条件，也写到人工设计把这些条件转化为复合功能空间。正确项中的“尊重自然规律，实现生态环境与基础设施和谐统一”说明人不是凭空造景，而是在把握客观联系基础上主动优化人为联系。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区一模__2025丰台一模.md,2025|丰台|一模|4
V3-FW-0325,2025北京丰台高三二模 第16题（1）,2025,丰台,二模,16,subjective,A,True,本轮主观题进展（2025丰台二模知识触发补强）,学校以“寻迹丝路明珠，领略古今风华”为主题开展“大思政课”，让学生在西安、敦煌、喀什等具体文化场景中理解丝路文明。,实践是认识的基础 / 认识反作用于实践 / 知行合一,评分细则要求突出“大思政课”的实践育人价值，不能只写景点介绍。材料把抽象的文化知识放进实地考察、文化体验和课程活动中，说明学生通过实践获得感性材料、深化文化认识，再把认识转化为爱国情、强国志、报国行，因此稳定触发实践与认识的双向链条。,data/preprocessed_corpus/gpt_suite_bundles/2025各区模拟题__2025各区二模__2025丰台二模.md,2025|丰台|二模|16
V3-FW-0339,2026北京通州高三（上）期末 第5题,2026,通州,期末,5,choice,C,False,本轮进展（2026通州期末选择题全量闭环与主观题触发）,基层问题不是孤立的“点”，而是交织着利益、习俗与资源的“网”，要完善共建共治共享制度并夯实群众基础。,群众观点 / 系统观念 / 辩证思维,正确项强调基层治理要坚持群众观念、系统思维和辩证思维。材料中的“点”和“网”提醒学生不能头痛医头、脚痛医脚，而要从群众诉求、多元主体、资源条件和制度机制的相互联系中寻找治理方案。,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026通州期末.md,2026|通州|期末|5
V3-FW-0340,2026北京通州高三（上）期末 第7题,2026,通州,期末,7,choice,C,False,本轮进展（2026通州期末选择题全量闭环与主观题触发）,“凡益之道，与时偕行”强调顺应时代变化；“图难于其易，为大于其细”强调从小处、易处积累。,发展观点 / 量变质变,这类名句题不能只凭熟悉感判断，而要把关键词翻译成哲学语言：“与时偕行”触发变化发展，“为大于其细”触发重视量的积累。学生遇到传统名句题，先抓动作词，再落到方法论。,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026通州期末.md,2026|通州|期末|7
V3-FW-0341,2026北京通州高三（上）期末 第8题,2026,通州,期末,8,choice,C,False,本轮进展（2026通州期末选择题全量闭环与主观题触发）,1010位参与者以绣针和丝线把抗战场景、1010个地名绣成跨越时空的“记忆地图”。,人为事物联系 / 矛盾对立统一 / 个体与整体,正确项把刺绣看作承载家国情怀的人为事物联系，并看到个体差异与民族记忆整体性的统一。材料不是单写作品好看，而是写分散个体通过共同实践把历史记忆组织成整体表达，因此触发联系观点和个体整体关系。,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026通州期末.md,2026|通州|期末|8
V3-FW-0342,2026北京通州高三（上）期末 第9题,2026,通州,期末,9,choice,C,False,本轮进展（2026通州期末选择题全量闭环与主观题触发）,西城区“医保+商保”清分结算中心打通医保数据与商业健康保险数据壁垒，形成“一站式”结算路径。,系统观念 / 联系观点 / 数字化治理,正确项落在“系统化、数字化模式整合保障资源，形成新机制”。材料把数据、医保、商保、结算流程和群众少跑腿放在同一系统中，说明治理创新不是单点技术，而是多要素重组后的服务机制优化。,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026通州期末.md,2026|通州|期末|9
V3-FW-0343,2026北京通州高三（上）期末 第16题,2026,通州,期末,16,subjective,B,True,本轮进展（2026通州期末选择题全量闭环与主观题触发）,李冰利用当地西北高、东南低的地理条件，率领民众修建都江堰，因地制宜、顺势而为、治水利民。,一切从实际出发 / 尊重客观规律与发挥主观能动性,讲评 PPT 明确给出唯物论角度。都江堰的智慧不是“人定胜天”，而是在把握地形、水势等客观条件基础上主动设计工程，实现人与自然和谐共生。材料中“因地制宜、顺势而为”就是直接触发词。,data/preprocessed_corpus/gpt_suite_bundles/2026各区模拟题__2026各区期末和期中__2026通州期末.md,2026|通州|期末|16
