atom_id,bucket,core_point,expression_variant,source_question,scoring_position,evidence_level,source_boundary,material_trigger_fusion,answer_sentence_fusion,merge_action,boundary_note,promotion_status,source_ledger_refs,_file,final_bucket,final_core_cluster
ATOM-FT04,政治多极化,中国推动构建人类命运共同体并推动全球治理体制向更加公正合理方向发展,平等、开放、合作、共享；共商共建共享全球治理观；全球治理体制更加公正合理；完善全球治理原则和目标,2025丰台二模 Q20,评分标准说明角度四2分,P0_formal_scoring_rule_docx,formal_marking_docx_with_paper_text_support,材料写推动构建人类命运共同体 共迎全球挑战 推动全球治理朝着更加公正合理方向发展 回答中国力量要说明中国倡导的共同体理念、治理原则和目标方向,中国推动构建人类命运共同体 遵循平等、开放、合作、共享等原则 同世界各国一起推动全球治理体制向着更加公正合理的方向发展,merge_with_hmc_global_governance_direction_crossref_china,保留平等开放合作共享和更加公正合理；主功能是全球治理方向 人类命运共同体作为中国理念交叉引用；统一使用共商共建共享 不继承ClaudeCode原始条目的共建共商共享错序；不要压缩成中国方案或全球治理正确方向,candidate_with_fixes,2025丰台二模_Q20_SRC_1543d8baa151;2025丰台二模_Q20_SRC_770de383c911,scoring_atom_table_batch04F_fengtai_prelim.csv,政治多极化,共商共建共享的全球治理观
ATOM-MTG01,经济全球化,中国市场成为世界市场并与各国共享发展机遇，推动经济全球化朝互利共赢和开放包容普惠平衡共赢方向发展,广大而充满创新活力的市场；超大规模市场红利；共享发展机遇；贸易投资自由化便利化；开放、包容、普惠、平衡、共赢,2025门头沟一模 Q19,角度一每条2分中的经济赋能1+1,P0_formal_scoring_rule_doc,formal_scoring_doc_with_paper_text_support,材料写中国市场成为世界市场 最不发达国家零关税和外资准入清零 回答世界意义要说明市场红利和全球化方向,中国为世界提供广大而充满创新活力的市场 与各国共享发展机遇 促进贸易投资自由化便利化 推动经济全球化朝着更加开放、包容、普惠、平衡、共赢的方向发展,merge_with_open_inclusive_universal_balanced_winwin_globalization,充分利用两个市场两种资源在本题明确不给分 不得作为本题核心；必须保留市场红利+共享发展机遇+全球化方向的解释链,candidate_with_fixes,2025门头沟一模_Q19_SRC_70713581c0c6;2025门头沟一模_Q19_SRC_41b9c310bed6,scoring_atom_table_batch04G_mengtougou_prelim.csv,经济全球化,推动经济全球化朝着更加开放、包容、普惠、平衡、共赢方向发展
ATOM-MTG02,中国,中国以科技助力发展中国家发展，提升自主发展能力、改善民生并促进全球可持续发展,技术赋能；发展中国家；全球南方；自主发展能力；民生改善；全球可持续发展；解决全球发展不平衡,2025门头沟一模 Q19,角度二每条2分中的技术共享和民生改善1+1,P0_formal_scoring_rule_doc,formal_scoring_doc_with_paper_text_support,材料写雅万高铁 沙漠灌溉 小豆子项目 触发中国技术助力发展中国家发展和改善民生,中国以创新优势和领先技术助力发展中国家发展 提升其自主发展能力 促进民生改善 为全球可持续发展贡献力量,merge_with_china_global_south_development_support,不能只写中国技术先进；必须写对发展中国家自主发展和民生/可持续的世界意义,candidate_with_fixes,2025门头沟一模_Q19_SRC_70713581c0c6;2025门头沟一模_Q19_SRC_41b9c310bed6,scoring_atom_table_batch04G_mengtougou_prelim.csv,中国,国际发展合作、南南合作与“小而美”项目
ATOM-MTG03,中国,中国提供国际公共产品并贡献中国智慧中国方案，以实际行动维护世界和平、促进共同发展、推动构建人类命运共同体,国际公共产品；中国智慧中国方案；维护世界和平；促进共同发展；人类命运共同体,2025门头沟一模 Q19,角度三每条2分中的全球治理实践路径1+1,P0_formal_scoring_rule_doc,formal_scoring_doc_with_paper_text_support,材料写地球生命共同体 人工智能能力建设普惠计划 全球安全倡议 触发中国提供全球公共产品和全球治理实践路径,中国提供国际公共产品 贡献中国智慧和中国方案 以实际行动维护世界和平、促进共同发展 推动构建人类命运共同体,merge_with_public_goods_china_solution_hmc,国际公共产品/中国智慧中国方案是1分槽 维护和平促进发展/HMC是另1分槽 同角度保留1+1 不拆成多个独立频次,candidate_with_fixes,2025门头沟一模_Q19_SRC_70713581c0c6;2025门头沟一模_Q19_SRC_41b9c310bed6,scoring_atom_table_batch04G_mengtougou_prelim.csv,中国,推动构建人类命运共同体
ATOM-MTG04,政治多极化,倡导文明平等互鉴、弘扬全人类共同价值，推动国际秩序和全球治理体系向更加公正合理方向发展,文明平等互鉴；全人类共同价值；国际秩序更加公正合理；全球治理体系更加公正合理；国际政治新秩序；合作共赢的新型国际关系,2025门头沟一模 Q19,角度四每条2分中的国际治理价值体系1+1,P0_formal_scoring_rule_doc,formal_scoring_doc_with_paper_text_support,材料写发展道路多样化和现代化道路一个都不能少 触发文明平等互鉴和国际秩序价值方向,中国倡导文明平等互鉴 弘扬全人类共同价值 推动国际秩序和全球治理体系向着更加公正合理的方向发展 并推动共建以合作共赢为核心的新型国际关系,merge_with_civilization_value_and_global_governance_order_fair_reasonable,国家关系民主化、世界多极化、多边主义在本题明确不给分；文明平等互鉴/全人类共同价值与DC04同表达家族但本题是独立1分子点 必须保留；不能用这些低信息标签替代文明互鉴+共同价值+公正合理秩序,candidate_with_fixes,2025门头沟一模_Q19_SRC_70713581c0c6;2025门头沟一模_Q19_SRC_41b9c310bed6,scoring_atom_table_batch04G_mengtougou_prelim.csv,政治多极化,推动建设相互尊重、公平正义、合作共赢的新型国际关系
ATOM-MTG26-01,中国,坚持对外开放基本国策和互利共赢开放战略，以高水平对外开放主动顺应并推动经济全球化,对外开放基本国策；互利共赢战略；经济全球化；高水平对外开放；高水平制度型开放,2026门头沟一模 Q20,原因2分,P0_formal_scoring_rule_docx,formal_scoring_docx_with_paper_text_support,设问问为何能注入新动能和新活力 需要先用开放政策和经济全球化解释封关的理论原因,海南自贸港全岛封关是我国坚持对外开放基本国策、实施互利共赢开放战略、推进高水平对外开放的重要举措，有利于主动顺应并推动经济全球化发展,merge_with_china_high_level_opening_and_globalization_cause,原因2分是综合术语阐释 不能只堆概念；必须接上海南自贸港封关背景,candidate_with_fixes,2026门头沟一模_Q20_SRC_f6e59c8eee71;2026门头沟一模_Q20_SRC_e34a259c7765,scoring_atom_table_batch04H_mengtougou2026_prelim.csv,经济全球化,建设开放型世界经济，参与全球经济治理和规则制定
ATOM-MTG26-02,经济全球化,封关通过扩大零关税范围、降低企业成本和优化通关管理，促进贸易自由化便利化并提升开放便利度,零关税商品范围；降低企业成本；径予放行；压缩申报项目；贸易自由化便利化；营商环境,2026门头沟一模 Q20,中国意义2分中的材料点一和点三,P0_formal_scoring_rule_docx,formal_scoring_docx_with_paper_text_support,材料写零关税范围扩大 进口商品径予放行 二线申报项目压缩 触发贸易便利化和营商环境,封关扩大零关税商品范围、降低企业成本，优化口岸管理并压缩通关时间，能够促进贸易自由化便利化、提升营商环境，为中国经济发展注入新动能,merge_with_trade_liberalization_facilitation_hainan_scenario,这是中国侧意义 不能只写世界开放；也不能把贸易自由化便利化抽空成低信息标签,candidate_with_fixes,2026门头沟一模_Q20_SRC_f6e59c8eee71;2026门头沟一模_Q20_SRC_e34a259c7765,scoring_atom_table_batch04H_mengtougou2026_prelim.csv,经济全球化,推动贸易和投资自由化便利化
ATOM-MTG26-03,中国,封关以加工增值和国内国际双循环联动培育开放型经济新优势，带动产业集聚、产业链升级和新质生产力,加工增值政策；产业集聚；产业链升级；新质生产力；国内国际双循环；国内国际两种市场两种资源联动；开放型经济新优势,2026门头沟一模 Q20,中国意义2分中的材料点二和点四,P0_formal_scoring_rule_docx,formal_scoring_docx_with_paper_text_support,材料写加工增值达到30%免关税销往内地 一线放开二线管住 触发双循环联动和开放型经济新优势,封关通过加工增值政策吸引产业集聚、推动产业链升级，增强国内国际双循环联动和两种市场两种资源联动，培育开放型经济新优势,merge_with_dual_circulation_open_economy_advantage,新质生产力是材料意义表述 不把它扩展成《经济与社会》主线；两种市场两种资源联动在本题中国侧正面赋分 但不得迁移到世界意义题裸写,candidate_with_fixes,2026门头沟一模_Q20_SRC_f6e59c8eee71;2026门头沟一模_Q20_SRC_e34a259c7765,scoring_atom_table_batch04H_mengtougou2026_prelim.csv,经济全球化,充分利用国内国际两个市场、两种资源，增强国内国际循环联动
ATOM-MTG26-04,经济全球化,封关扩大市场准入并推动制度型开放，为世界提供更大市场空间和高水平开放新范例,扩大市场准入；更大市场空间；制度型开放；高水平开放新范例；中国开放机遇,2026门头沟一模 Q20,世界意义2分中的材料点一和点二,P0_formal_scoring_rule_docx,formal_scoring_docx_with_paper_text_support,材料写清单管理透明度和开放度提升 取消许可证管理 允许保税维修 触发市场准入和制度型开放示范,封关扩大市场准入，为世界提供更大市场空间，并以制度型开放为全球提供高水平开放新范例，为世界经济开放发展注入新活力,merge_with_institutional_opening_world_market_space,世界侧意义必须单独写出；不能只停在中国发展新动能,candidate_with_fixes,2026门头沟一模_Q20_SRC_f6e59c8eee71;2026门头沟一模_Q20_SRC_e34a259c7765,scoring_atom_table_batch04H_mengtougou2026_prelim.csv,经济全球化,建设开放型世界经济，参与全球经济治理和规则制定
ATOM-MTG26-05,经济全球化,封关稳定全球产业链供应链、深化国际分工与合作，推动建设开放型世界经济,全球产业链供应链稳定畅通；国际分工与合作；开放型世界经济；世界经济开放发展,2026门头沟一模 Q20,世界意义2分中的材料点三和点四,P0_formal_scoring_rule_docx,formal_scoring_docx_with_paper_text_support,材料写一线放开二线管住 货物贸易开放度和透明度提升 触发供应链稳定和国际分工合作,封关有利于促进全球产业链供应链稳定畅通，深化国际分工与合作，推动建设开放型世界经济,merge_with_open_world_economy_and_supply_chain_stability,开放型世界经济必须保留完整表达 不合并成模糊的经济全球化正确方向,candidate_with_fixes,2026门头沟一模_Q20_SRC_f6e59c8eee71;2026门头沟一模_Q20_SRC_e34a259c7765,scoring_atom_table_batch04H_mengtougou2026_prelim.csv,经济全球化,促进生产要素全球流动、资源优化配置、优势互补和国际分工合作
ATOM-FT26-01,中国,中国秉持人类命运共同体理念并坚持胸怀天下，携手各国落实联合国2030年可持续发展议程，做全球发展的贡献者,人类命运共同体；胸怀天下；联合国2030年可持续发展议程；全球发展的贡献者；全球可持续发展,2026丰台一模 Q19,PPTX slide42 paragraph1 guarded,P0_scoring_pptx_reference_answer_guarded,scoring_pptx_reference_answer_without_point_slots,材料写联合国发展峰会和2030年可持续发展议程 中国在减贫教育卫生领域作出贡献 触发HMC和全球发展贡献者,中国秉持人类命运共同体理念 坚持胸怀天下 携手各国落实联合国2030年可持续发展议程 做全球发展的贡献者,merge_with_hmc_china_global_development_contributor,不把slide42当逐点细则；作为高信息表述积累 guarded,candidate_with_guard,2026丰台一模_Q19_SRC_44f3b42c2caf;2026丰台一模_Q19_SRC_31e84e4e2ec2,scoring_atom_table_batch04I_fengtai2026_prelim.csv,中国,中国特色大国外交、独立自主和平外交政策与周边命运共同体
