"hit_id","year","district","part_candidate","term","file_path","line","text"
"HIT01773","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4350","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_post_patch_quantity_and_coverage_gate.md"",""phase12_post_patch_quantity_and_coverage_gate.md"","".md"",""1078"",""2026-05-06T21:02:31""  "
"HIT01774","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4351","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_preclean_metadata_cleanup_actions.csv"",""phase12_preclean_metadata_cleanup_actions.csv"","".csv"",""11576"",""2026-05-06T21:02:31""  "
"HIT01775","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4352","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_preclean_metadata_cleanup_report.md"",""phase12_preclean_metadata_cleanup_report.md"","".md"",""1294"",""2026-05-06T21:02:31""  "
"HIT01776","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4353","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_q2024_haidian_ermo_17_1_source_recheck.md"",""phase12_q2024_haidian_ermo_17_1_source_recheck.md"","".md"",""1676"",""2026-05-06T21:02:31""  "
"HIT01777","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4354","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_quantity_and_coverage_gate.md"",""phase12_quantity_and_coverage_gate.md"","".md"",""8097"",""2026-05-06T21:02:31""  "
"HIT01778","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4355","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_reasoning_index_rebuild_audit.csv"",""phase12_reasoning_index_rebuild_audit.csv"","".csv"",""788"",""2026-05-06T21:02:31""  "
"HIT01779","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4356","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_student_clean_build_audit.csv"",""phase12_student_clean_build_audit.csv"","".csv"",""245"",""2026-05-06T21:02:31""  "
"HIT01780","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4357","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_student_clean_build_audit.md"",""phase12_student_clean_build_audit.md"","".md"",""1367"",""2026-05-06T21:02:31""  "
"HIT01781","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4358","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_student_clean_gpt55_patch_audit.csv"",""phase12_student_clean_gpt55_patch_audit.csv"","".csv"",""3437"",""2026-05-06T21:02:31""  "
"HIT01782","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4359","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_student_clean_gpt55_patch_resolution.md"",""phase12_student_clean_gpt55_patch_resolution.md"","".md"",""2591"",""2026-05-06T21:02:31""  "
"HIT01783","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4360","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_student_clean_post_gpt_patch_label_resolution.md"",""phase12_student_clean_post_gpt_patch_label_resolution.md"","".md"",""1661"",""2026-05-06T21:02:31""  "
"HIT01784","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4361","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_student_clean_traceability_matrix.csv"",""phase12_student_clean_traceability_matrix.csv"","".csv"",""7366"",""2026-05-06T21:02:31""  "
"HIT01785","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4362","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_teaching_patched_smallpatch_audit.csv"",""phase12_teaching_patched_smallpatch_audit.csv"","".csv"",""1153"",""2026-05-06T21:02:31""  "
"HIT01786","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4363","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_teaching_patched_smallpatch_resolution.md"",""phase12_teaching_patched_smallpatch_resolution.md"","".md"",""2509"",""2026-05-06T21:02:31""  "
"HIT01787","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4364","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_teaching_patch_audit.csv"",""phase12_teaching_patch_audit.csv"","".csv"",""5538"",""2026-05-06T21:02:31""  "
"HIT01788","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4365","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_teaching_patch_queue.csv"",""phase12_teaching_patch_queue.csv"","".csv"",""656"",""2026-05-06T21:02:31""  "
"HIT01789","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4366","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_thinking_index_rebuild_audit.csv"",""phase12_thinking_index_rebuild_audit.csv"","".csv"",""613"",""2026-05-06T21:02:31""  "
"HIT01790","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4367","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_visible_external_submission_status.md"",""phase12_visible_external_submission_status.md"","".md"",""13463"",""2026-05-06T21:02:31""  "
"HIT01791","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4368","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_word_prep_docx_build_report.md"",""phase12_word_prep_docx_build_report.md"","".md"",""895"",""2026-05-06T21:02:31""  "
"HIT01792","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4369","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\phase12_word_validation_and_finalization_report.md"",""phase12_word_validation_and_finalization_report.md"","".md"",""2758"",""2026-05-06T21:02:31""  "
"HIT01793","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4370","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\vscode_claudecode_lane_current_state_2026-05-05.md"",""vscode_claudecode_lane_current_state_2026-05-05.md"","".md"",""1167"",""2026-05-06T21:02:31""  "
"HIT01794","2026","","选必三候选","逻辑与思维","C:\Users\Administrator\Desktop\飞哥的政治庄园\reports\选必三_逻辑与思维_二线闭合_从0开始_2026-05-06\01_source_inventory\initial_source_inventory.csv","4371","""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports"",""C:\Users\Administrator\Desktop\02_代码项目与工具\mac-thread-restore\beijing-politics-sync-visible\reports\week_migration_2026-05-01_to_2026-05-06\desktop_snapshots\选必三逻辑与思维_四线从0重跑_2026-05-04\08_review\vscode_claudecode_phase11C_lane_prompt.md"",""vscode_claudecode_phase11C_lane_prompt.md"","".md"",""2590"",""2026-05-06T21:02:31""  "
