followup_id,suite_id,year,suite,question_no,issue_type,source_paths,evidence_excerpt,reason,required_action
S029_P03,S029,2025,2025海淀二模,"17,18,19,20,21",module-boundary-excluded,/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/细则/细则.docx；/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/其他材料/2025届二模考试讲评0510.pdf；/Users/wanglifei/Desktop/2025模拟题/2025各区二模/2025海淀二模/细则/补充材料/2025年海淀二模评标实录.docx,L36: 主观题 题号 22 19 17 16 21 18 20（必1=22 必2=19 必3=17 必4=16 选必1=21 选必2=18 选必3=20）；L796-L800（细则Q17）: 代表法/全过程人民民主/党的领导人民当家作主依法治国三统一；L729-L741（细则Q18）: 回避/侵犯商标权/民法原则等模拟法庭程序；L742-L750（细则Q19）: 数字化互联网/物流体系/政府经济职能/供给侧改革；L801-L806（细则Q20）: 分析与综合/系统优化/质量互变规律/辩证否定及矛盾分析法补充；L753-L770（细则Q21）: 联合国地位作用/中国外交贡献；L841-L843（评标）: '20题考了辩证思维'。,按命题分布表与各题细则术语，Q17（人大代表/政治与法治-必修3）、Q18（模拟法庭/法律-选必2）、Q19（云南花卉/经济-必修2）、Q20（共享发展/选必3辩证思维）、Q21（联合国/国际关系-选必1）均不属于必修4哲学。Q20术语（分析与综合/系统优化/质量互变规律/辩证否定）虽与必修四辩证法表述高度重叠，但题目限定'运用辩证思维知识'、评标承认'考了辩证思维'，按规则只保留模块边界记录，不硬挂为必修四哲学；细则中'矛盾分析法'仅作补充给分（最多2分）且依旧属选必三辩证思维补充角度，不单独入框架。,以上五题不入必修4哲学框架；如后续做选必三辩证思维等模块审计，可单独立项处理Q20的矛盾分析法补充给分点
S032_P01,S032,2025,2025丰台期末,1、3、5、6、8、9、10、11、12、13、14、15、18(1)(2)(3)、19、20、21,module-boundary-excluded,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025丰台期末/试卷/试卷.pdf；/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025丰台期末/细则/细则.pptx,L195: 18(2)'运用《经济与社会》的相关知识'；L547: 18(1)'写出①和②是什么判断类型'；L557: 18(3)'运用《政治与法治》知识'；L583: 19'运用《法律与生活》相关知识'；L617: 20'运用《当代国际政治与经济》知识'；L618-L625: 21'制度优势'综合制度题。,Q1/Q6属文化模块；Q3/Q5/Q13/Q14/Q15及Q18(2)涉经济与社会；Q2及Q18(3)涉政治与法治；Q11/Q12及Q19涉选必二法律与生活；Q8/Q9/Q10及Q18(1)涉选必三逻辑与思维（思维基本单元、形象/抽象/发散思维、归纳/演绎/类比推理、判断保真条件）；Q20涉选必一国政经；Q21为综合制度题，细则示例（L312、L314-L322）仅涉党的领导、人大、市场经济等政治经济制度优势，未引必修四哲学知识点；细则中slide23/24/28/29/37为引自22-23海淀/2023丰台二模/2023西城一模等其他套卷的练习题，不属S032。,维持模块边界排除，不入框架，无需补证。
S033_P01,S033,2025,2025朝阳期末,"1,3,4,5,6,7,8,10,11,12,13,14,15,17,18,19,20,21",module-boundary-excluded,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,"L390-L536, L552-L653: 选择题Q1中国特色社会主义、Q3-4经济与社会/文化、Q5-6选必三逻辑推理、Q7辩证思维（选必三）、Q8政治与法治、Q10-11法律与生活、Q12-13经济、Q14选必一国政、Q15经济；主观题Q17政治与法治、Q18经济与社会、Q19逻辑与思维、Q20法律、Q21当代国际政治与经济。",上述题分属选必三逻辑/政治与法治/经济与社会/法律与生活/选必一当代国际政治与经济等模块，与必修四《哲学与文化》哲学部分无明确触发，按module-boundary-cultural/逻辑/政治/经济/法律边界排除。,不入必修四哲学框架；如未来扩展跨模块联动可单独建文化/选必三索引。
S033_P02,S033,2025,2025朝阳期末,16-22,ocr-needed,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/细则/细则.pdf,L367-L369: ===== SOURCE S033_F02 | scoring_rubric | ocr-needed ===== path: 细则.pdf note: unreadable or unsupported; do not infer from this file.,"细则.pdf在bundle中标记为不可读/不支持转换。本套Q16、Q22的哲学评分细则已从'其他材料'下的pptx文件[Slide 18-20, 35-36]中完整提取，可作rubric。但细则.pdf本身未OCR，可能含其他题型补充信息。",对细则.pdf进行OCR，与pptx对照核对Q16、Q22哲学条目是否完全一致；其余非必修四题不影响本套入框架。
S033_P03,S033,2025,2025朝阳期末,7,needs_followup,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025朝阳期末/试卷/试卷.pdf,L445-L451: ①用辩证思维把握创作内容，既克服又保留，优化作品构成；③注重把握个性化的特点与风格…答案A（①③）,Q7正确项①题面使用'辩证思维'（属选必三《逻辑与思维》辩证思维章节）描述'既克服又保留'，而'既克服又保留'本身又与必修四辩证否定（扬弃）高度重合。该题主导模块为选必三辩证思维，未单独入choice_rows以免硬挂；③矛盾的特殊性也偏选必三类比/创新思维结合。,暂不入必修四choice_rows；如后续扩展跨模块（必修四辩证否定 ↔ 选必三辩证思维）触发，可在跨模块表中重新登记。
S034_P01,S034,2025,2025海淀期中,19等全卷,module-boundary,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/试卷/试卷.pdf；/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期中/细则/细则.docx,L286: 结合材料，运用《政治与法治》知识，分析上述条款修订的原因。L378-L380: 中国共产党坚持解放思想、实事求是、与时俱进、求真务实，始终走在时代前列，针对新问题、新情况对条款进行修订；上述条款修订有助于规范党员行为……坚持全面从严治党……完善党内法规体系，推进全面依法治国。L246-L247、L255、L263、L276、L295、L315、L337: 各主观题分别限定运用《经济与社会》《政治与法治》《当代国际政治与经济》知识。,第19题细则虽出现“实事求是”，但为描述党的优良作风，与“解放思想、与时俱进、求真务实”并列于党建语境，剩余给分点为党员模范作用、全面从严治党、党内法规体系等政治与法治内容，并非把一切从实际出发设为独立的必修四哲学给分点；其他主观题与15道选择题均为经济、政治与法治、当代国际政治与经济、法律与生活模块，无哲学评分点。,维持本套整体模块边界排除，不挂入必修四哲学；如后续出现哲学专项细则补充，再行复核19题是否需新增唯物论触发条目。
S035_P01,S035,2025,2025海淀期末,"1-3,8-15,17(1),18,19,20,21,22非必修四哲学部分",module-boundary-excluded,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/试卷/试卷.docx；/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025海淀期末/细则/细则.pptx,"L457-L474: Q1-Q3为北京中轴线、观光巴士、国产游戏，主体是文化传承与文化创新（部分含选必三逻辑）。L498-L544: Q8为逻辑与思维错误识别（选必三）；Q9-Q15为民法典、劳动合同、消费者权益、不正当竞争等法律与生活题。L555: Q17(1)细则只涉及科学思维客观性、规律和材料分析（选必三）。L567,L596: Q18考查创新思维（逆向、联想），属选必三。L572-L580: Q19-Q21分别考土地确权、侵权责任、竞业限制，属法律与生活模块。L583,L605: Q22短文必修四哲学要点（量变质变）已抽取入F10，其余必修一/选必一知识及短文格式分按模块边界排除。",上述题目为文化、法律与生活、选必三逻辑与思维或科学思维等模块，不属于必修四哲学；Q22短文必修四哲学要点已在F10入框架，其余模块知识不重复抽取。,无需进一步动作，已按模块边界排除并在framework_entries中只保留必修四哲学要点。
S036_P01,S036,2025,2025西城期末,5、6、8、9、10、11、12、13、14、15、16、17、19、20、21（法治部分）,module-boundary-excluded,/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025西城期末/试卷/试卷.pdf；/Users/wanglifei/Desktop/2025模拟题/2025各区期末/2025西城期末/细则/细则.pdf,L34-L46（Q16细则文化与政府评分）；L60-L75（Q17细则经济+三段论）；L141-L144（Q19反不正当竞争法判决要点）；L152-L168（Q20国际经济）；L194-L209（Q21法治建设部分）；L271-L364（Q5、Q6、Q8-Q15题面）,Q5、Q6、Q17(2)为选必三逻辑（充分必要、归纳推理、三段论）；Q8、Q9、Q14、Q17(1)、Q20为经济（用水权交易、土地承包、出口结构、国有经济、欧盟反补贴税）；Q10、Q11为政治（党的领导、政协）；Q12、Q13、Q19为法律（民法、侵权、反不正当竞争）；Q15为当代国际政治；Q16为文化与政府公开履职；Q21中关于法治国家、依法治国基本方略、党领导下制度建设的部分属政治与法治模块。这些题在评分细则中均无必修四哲学落点。,按规则标为模块边界，不入必修四哲学框架；如其他模块组接手时可直接按以上行号检索原题与细则。
S037_P01,S037,2026,2026东城一模,Q3/Q6/Q7/Q8/Q10/Q11/Q12/Q13/Q14/Q15/Q17/Q18/Q19(2)/Q19(3)/Q19(4),module-boundary,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/试卷.pdf；/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/细则/分题细则/东城一模评标细则（勿传）/,L850-L861 Q3教育创新；L877-L898 Q6/Q7选必三逻辑（换质位、必要条件、相容选言）；L899-L909 Q8养老条例；L918-L939 Q10/Q11法律；L940-L953 Q12/Q13经济；L954-L987 Q14/Q15外交；L1005-L1037 Q17政治法治、Q18法律生活；L1058-L1075 Q19(2)经济、(3)国际政经、(4)系统观念与创新思维,正确项均明确指向选必三逻辑、选必一国际政经、选必二法律、必修一经济与社会、必修三政治与法治或文化部分，不属必修四《哲学与文化》哲学部分。Q19(4)细则虽含整体功能大于部分功能之和等表述但题干同时绑定创新思维（思路多向性、发散聚合、超前思维），按教材应整体归入选必三《逻辑与思维》。,在SOURCE_GAPS标记为module-boundary-excluded；不入必修四哲学框架。
S037_P02,S037,2026,2026东城一模,Q4/Q6/Q9,wrong-option-only,/Users/wanglifei/Desktop/2026模拟题/2026各区一模/2026东城一模/试卷/试卷.pdf,L867 Q4 B'反映传统文化与现代表达之间的斗争性包含着同一性'；L881 Q6 A'将马的形象与运动路线相联结，是对传统马形象的辩证否定'；L913 Q9 ①'育人制度创新是推动教育领域社会变革的根本动力',三题正确项分别为A（文化）、D（选必三换质位）、D（政治法治），不入choice_rows。但B/A/①均为典型必修四错肢：Q4 B把矛盾的同一性与斗争性关系颠倒（应是同一性以差别和对立为前提，斗争性寓于同一性之中）；Q6 A把简单组合误作辩证否定（实质应是事物自身的否定、是发展和联系的环节）；Q9 ①把上层建筑创新当作社会变革'根本动力'（实为生产力发展、社会基本矛盾运动）。,作为本套额外错肢资源单独录入CHOICE_WRONG_OPTION_LIBRARY.md，不入choice_rows。
