material_atom_id,question_id,material_phrase,plain_description,subject_or_actor,action_or_event,affected_party,conflict_or_problem,legal_signal_if_any,possible_relevance_to_answer,source_locator,uncertainty
M_CC0340_2026_西城_一模_17_04,CC0340_2026_西城_一模_17,业主大会或者业主委员会，对任意弃置垃圾、排放污染物或者噪声等损害他人合法权益的行为，有权依照法律、法规以及管理规约，请求行为人停止侵害、排除妨碍、消除危险、恢复原状、赔偿损失。,业主大会或者业主委员会，对任意弃置垃圾、排放污染物或者噪声等损害他人合法权益的行为，有权依照法律、法规以及管理规约，请求行为人停止侵害、排除妨碍、消除危险、恢复原状、赔偿损失。,,,,yes,停止侵害；消除危险；恢复原状；赔偿损失,carries 法律事实/规则信号,F0169:text | F0171:text | F0379:text | F0380:text,heuristic_sentence_split_from_text_layer
M_CC0340_2026_西城_一模_17_05,CC0340_2026_西城_一模_17,…… 第294条：不动产权利人不得违反国家规定弃置固体废物，排放大气污染物、水污染物、土壤污染物、噪声、光辐射、电磁辐射等有害物质。,…… 第294条：不动产权利人不得违反国家规定弃置固体废物，排放大气污染物、水污染物、土壤污染物、噪声、光辐射、电磁辐射等有害物质。,,,,,,背景或价值铺垫,F0169:text | F0171:text | F0379:text | F0380:text,heuristic_sentence_split_from_text_layer
M_CC0340_2026_西城_一模_17_06,CC0340_2026_西城_一模_17,第326条：用益物权人行使权利，应当遵守法律有关保护和合理开发利用资源、保护生态环境的规定。,第326条：用益物权人行使权利，应当遵守法律有关保护和合理开发利用资源、保护生态环境的规定。,,,,,物权；用益物权,carries 法律事实/规则信号,F0169:text | F0171:text | F0379:text | F0380:text,heuristic_sentence_split_from_text_layer
M_CC0340_2026_西城_一模_17_07,CC0340_2026_西城_一模_17,所有权人不得干涉用益物权人行使权利。,所有权人不得干涉用益物权人行使权利。,,,,,物权；所有权；用益物权,carries 法律事实/规则信号,F0169:text | F0171:text | F0379:text | F0380:text,heuristic_sentence_split_from_text_layer
M_CC0305_2026_海淀_一模_18_3_P01,CC0305_2026_海淀_一模_18_3,消费者在经营者提供的包间内活动具有私密性。,经营者提供包间服务形成相对私密空间,消费者,在包间内消费活动,经营者/商家,隐私空间被公开,隐私权,触发隐私权保护和经营者侵权责任,F0165:lines 87-96,题面待 OCR，来自正式细则回补
M_CC0305_2026_海淀_一模_18_3_P02,CC0305_2026_海淀_一模_18_3,商家在社交平台公开包厢内监控录像片段、网络聊天信息等。,商家公开监控与聊天信息,商家,公开监控录像和聊天信息,消费者,个人隐私被公开,公开/泄露隐私,触发民法典隐私权侵权,F0165:lines 87-96,题面待 OCR，来自正式细则回补
M_CC0305_2026_海淀_一模_18_3_P03,CC0305_2026_海淀_一模_18_3,赵某虚假宣传其有治疗糖尿病并发症等功效，夸大功效，诱导消费。,经营者夸大医疗功效诱导消费,赵某,虚假宣传并诱导消费,消费者,知情权受损并遭欺诈,消费者知情权；欺诈；虚假宣传,触发消费者权益保护法、退款和惩罚性赔偿,F0165:lines 87-96,题面待 OCR，来自正式细则回补
M_CC0373_2026_顺义_一模_18_P01,CC0373_2026_顺义_一模_18,公司以仅招男性为由拒绝闫某面试。,用人单位因性别设置差别条件,某公司,拒绝女性求职者面试,闫某,平等就业机会受损,就业歧视；平等就业,触发劳动者平等就业和选择职业权,F0177:lines 302-327,split from old Q17 row
M_CC0373_2026_顺义_一模_18_P02,CC0373_2026_顺义_一模_18,张某与 A 公司订立竞业限制协议，离职后其妻成为竞争公司投资人。,劳动者亲属投资竞争公司,张某/其妻/B公司,离职后通过配偶投资竞争业务,A公司,竞业限制利益冲突,竞业限制协议,触发竞业限制义务及夫妻共同财产利益一致性判断,F0177:lines 302-327,split from old Q17 row
M_CC0373_2026_顺义_一模_18_P03,CC0373_2026_顺义_一模_18,B公司关联公司为张某缴纳社会保险金。,竞争公司关联方为劳动者缴纳社保,B公司关联公司/张某,缴纳社保,A公司,疑似规避竞业限制,竞业限制；劳动关系信号,佐证张某与竞争单位存在利益联系,F0177:lines 302-327,split from old Q17 row
M_CC0380_2026_顺义_二模_18_2_P01,CC0380_2026_顺义_二模_18_2,开源智能体可能侵犯用户的财产权、隐私权、个人信息利益等。,智能体运行可能侵害用户权益,开源智能体/运营者,处理或影响用户数据与财产利益,用户,财产权、隐私权、个人信息利益受侵害,财产权；隐私权；个人信息,触发民法典人格财产权益保护,F0202:lines 53-55,开放容器 split
M_CC0380_2026_顺义_二模_18_2_P02,CC0380_2026_顺义_二模_18_2,权利人可通过协商、调解、仲裁、诉讼等途径维护权益。,权利人可选择多元纠纷解决路径,权利人,协商/调解/仲裁/诉讼,侵权人/平台,权益救济路径选择,协商；调解；仲裁；诉讼,触发程序救济节点,F0202:lines 53-55,开放容器 split
M_CC0380_2026_顺义_二模_18_2_P03,CC0380_2026_顺义_二模_18_2,可依法请求停止侵害、排除妨碍、消除危险、赔礼道歉；造成损害的还可请求损害赔偿。,民事责任承担方式,权利人,请求停止侵害等责任承担,侵权人/平台,损害补救,停止侵害；排除妨碍；赔礼道歉；损害赔偿,触发民事侵权责任承担方式,F0202:lines 53-55,开放容器 split
M_RECOVER_2025_海淀_二模_18_01,RECOVER_2025_海淀_二模_18,《中华人民共和国商标法》第三十二条：不得损害他人现有在先权利，不得以不正当手段抢先注册他人已使用并有一定影响的商标,题中直接给出商标法规则,法律条文,设定商标注册边界,在先权利人、商标申请人,恶意抢注/在先权利冲突,商标法第三十二条、在先权利、恶意抢注,触发知识产权规则,F0123:rendered page_006,from rendered page
M_RECOVER_2025_海淀_二模_18_02,RECOVER_2025_海淀_二模_18,庭审记录要求确认当事人诉讼权利义务并询问是否提出回避申请,模拟法庭中的程序法事实,审判长/当事人,进入开庭准备程序,诉讼当事人,是否申请回避,回避、诉讼程序,触发程序法填空,F0123:rendered page_006 | F0121:line 4,from rendered page
M_RECOVER_2025_海淀_二模_18_03,RECOVER_2025_海淀_二模_18,原告“吃滴美”享有商标专用权，被告使用相近标识进行焦点生产并在当地有知名度,商标权侵权与在先使用事实,原告/被告,注册、使用、包装、生产,老字号企业与被告企业,商标权、在先权利、是否侵权,商标权、老字号、知名度,匹配侵权/无侵权/在先权利采分点,F0123:rendered page_006 | F0121:lines 5-9,from rendered page and rubric
M_RECOVER_2025_海淀_二模_18_04,RECOVER_2025_海淀_二模_18,学生旁听法庭审理并补充判决文书和旁听收获,学习任务要求把程序、证据、判决和价值相连,学生,旁听模拟法庭,学生,如何形成法治学习收获,证据、诉讼、程序公正、结果公正,触发第9空层次化表达,F0123:rendered page_006 | F0121:lines 12-16,from rendered page and rubric
M_RECOVER_2026_通州_一模_20_01,RECOVER_2026_通州_一模_20,李某是社区广场舞义务组织者，长期无偿提供音响、安排场地、组织活动并提醒参与者量力而行,组织者身份与安全保障义务事实,李某,义务组织广场舞并提醒安全,参与者张某,组织者是否尽到安全保障义务,义务组织者、安全保障义务,触发组织者责任边界,F0173:rendered page_008,from rendered page
M_RECOVER_2026_通州_一模_20_02,RECOVER_2026_通州_一模_20,张某有基础心脏病未告知，自愿参加活动，跳舞时突发倒地并经抢救无效死亡,参与者自甘风险和损害发生事实,张某,自愿参加并因自身原因突发意外,张某及其家属,损害是否由他人行为造成,自甘风险、因果关系,触发无需承担责任判断,F0173:rendered page_008 | F0172:lines 219-222,from rendered page and rubric
M_RECOVER_2026_通州_一模_20_03,RECOVER_2026_通州_一模_20,张某家属以李某未尽安全保障义务为由起诉，法院判李某无需承担责任,争议请求与裁判结果,张某家属/法院,起诉并作出裁判,李某,是否承担侵权责任,侵权责任、安全保障义务,触发裁判理由补充,F0173:rendered page_008,from rendered page
M_RECOVER_2026_通州_一模_20_04,RECOVER_2026_通州_一模_20,民法典第一千一百七十六条自甘风险规则和第一千一百九十八条安全保障义务规则,题中给出的法条依据,民法典,规定责任边界,文体活动参与者、活动组织者,无过错/无重大过失时责任如何界定,民法典、自甘风险、安全保障义务,触发法律依据采分,F0173:rendered page_008 | F0172:lines 215-218,from rendered page and rubric
RECOVER_2024_东城_一模_19_M01,RECOVER_2024_东城_一模_19,欠据长期未清偿，起诉因诉讼时效届满败诉,普通债权请求权受诉讼时效限制,郭某/李某,欠款追索超过诉讼时效,债权人,债权请求权能否获得法院支持,诉讼时效、抗辩权,触发诉讼时效的制度作用,F0011 page_009,low
RECOVER_2024_东城_一模_19_M02,RECOVER_2024_东城_一模_19,赡养费长期未付，法院不支持诉讼时效抗辩,赡养费请求权属于不适用诉讼时效的特殊情形,冯某/程某,成年子女未支付赡养费,老年父母,赡养费追索能否适用诉讼时效,赡养义务、老年人权益,触发赡养义务和老年权益保护,F0011 page_009,low
RECOVER_2024_东城_二模_19_1_M01,RECOVER_2024_东城_二模_19_1,双方约定3月20日前仓储费由乙公司承担,原合同已有仓储费用承担条款,甲公司/乙公司,订立买卖及仓储费用安排,双方当事人,原合同义务边界,合同内容、权利义务,确定诉讼请求和履行义务基础,F0043 page_009,low
RECOVER_2024_东城_二模_19_1_M02,RECOVER_2024_东城_二模_19_1,3月19日甲公司要求延长仓储，乙公司回复可以但未约定新增费用,延期合意不清引发费用承担争议,甲公司/乙公司,协商延长仓储时间,双方当事人,合同条款是否变更/补充,意思表示、合同变更、诚信原则,触发对真实意思、交易习惯、公平/诚信的判断,F0043 page_009,low
RECOVER_2024_东城_二模_19_1_M03,RECOVER_2024_东城_二模_19_1,甲公司垫付仓储费后扣尾款，乙公司拒绝承担新增仓储费,双方互指对方违约,甲公司/乙公司,拒付尾款或拒担仓储费,对方当事人,违约责任归属,全面履行、违约责任,触发起诉请求与事实理由,F0043 page_009,low
RECOVER_2024_东城_二模_19_2_M01,RECOVER_2024_东城_二模_19_2,双方延长仓储但未明确新增仓储费承担,合同重要条款不清导致纠纷,甲公司/乙公司,合同补充约定不明确,双方当事人,费用承担争议,合同内容、权利义务、意思表示明确,触发合同内容应清晰明确的建议,F0043 page_009,low
RECOVER_2025_丰台_二模_19_2_M01,RECOVER_2025_丰台_二模_19_2,AI生成链接多数指向盗版资源网站，版权方起诉,AI产品可能诱发著作权侵权风险,互联网企业/版权方H公司,AI输出盗版链接,著作权人/社会公共利益,技术应用与著作权保护冲突,著作权、侵权、社会公共利益,触发保护创作者权益和法律边界,F0114 lines 256-327,low
RECOVER_2025_丰台_二模_19_2_M02,RECOVER_2025_丰台_二模_19_2,法院提出版权雷达、数字巡警、安全体检等司法建议,司法建议用监管工具划红线并留创新空间,法院/互联网企业,提出前瞻性司法建议,企业/用户/权利人,规范技术与促进创新的平衡,司法建议、法律边界、公平诚信原则,触发法律规范与保护双重功能,F0114 lines 327-329,low
RECOVER_2026_延庆_一模_18_1_M01,RECOVER_2026_延庆_一模_18_1,M公司未经授权合成李某形象用于直播营销,未经许可使用他人形象,M公司,AI合成并使用主持人形象,李某,肖像权/名誉权侵害,肖像权、名誉权,触发人格权违法行为,F0368 lines 170-181,low
RECOVER_2026_延庆_一模_18_1_M02,RECOVER_2026_延庆_一模_18_1,虚假直播营销借公众人物信任攫取流量,对消费者和市场形成误导,M公司,虚假和引人误解的商业宣传,消费者/竞争秩序,消费者知情权与不正当竞争,消费者知情权、不正当竞争,触发消费者权益和竞争法表达,F0368 lines 170-181,low
RECOVER_2026_房山_一模_17_1_M01,RECOVER_2026_房山_一模_17_1,AI生成错误信息并作出10万元赔偿承诺,AI输出是否能产生民事法律效力,AI模型/A公司,生成不准确信息和赔偿承诺,梁某,AI承诺能否约束公司,民事主体资格、意思表示,触发民事法律关系主体判断,F0161 page_008,low
RECOVER_2026_房山_一模_17_1_M02,RECOVER_2026_房山_一模_17_1,A公司已提示AI内容仅供参考，法院认定梁某权益未受实际损害,公司是否存在过错与侵权损害,A公司/梁某,提示注意义务并被起诉,梁某,侵权责任是否成立,注意义务、侵权构成,触发过错、损害、因果关系判断,F0161 page_008,low
RECOVER_2026_西城_二模_18_1_M01,RECOVER_2026_西城_二模_18_1,AI生成虚假招生信息并作出赔偿承诺,生成式AI输出错误及承诺是否产生法律效力,梁某/AI/被告公司,AI幻觉和赔偿承诺,梁某/被告公司,AI民事主体资格与侵权责任,民事主体、意思表示、侵权责任,触发法律依据/责任边界判断,F0201 lines 122-125,low
RECOVER_2026_西城_二模_18_1_M02,RECOVER_2026_西城_二模_18_1,被告公司已显著提示AI仅供参考，梁某未证明实际损失,公司注意义务、用户举证和侵权构成问题,被告公司/梁某,提示义务与举证不足,梁某/被告公司,过错、损害、因果关系是否成立,合理注意义务、举证、侵权构成,触发侵权不成立和权责边界判断,F0201 lines 123-126,low
